loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8,0,8,0,98,0,98,0,,,,,,,98,,,1,3450.897328435065,X,l,go,l,1,0.26593087293440476,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,99,0,99,0,,,,,,,99,,,1,3452.264644007082,Y,d,go,d,1,0.28955124801723287,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,100,0,100,0,,,,,,,100,,,1,3453.6661418987205,Y,None,nogo,None,1,,,,,3454.4666387717007,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,101,0,101,0,,,,,,,101,,,1,3455.4670867719105,X,l,go,l,1,0.2557703831407707,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,102,0,102,0,,,,,,,102,,,1,3456.8347848895937,Y,d,go,d,1,0.34373503187089227,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,103,0,103,0,,,,,,,103,,,1,3458.2860971084156,X,l,go,l,1,0.3329709054378327,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,104,0,104,0,,,,,,,104,,,1,3459.7206927130464,Y,d,go,d,1,0.3065708926296793,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,105,0,105,0,,,,,,,105,,,1,3461.1382672185428,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,106,0,106,0,,,,,,,106,,,1,3462.9394646979054,X,l,go,l,1,0.287853792659007,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,107,0,107,0,,,,,,,107,,,1,3464.3408646501193,Y,d,go,d,1,0.24631437857169658,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,108,0,108,0,,,,,,,108,,,1,3465.691845668771,X,l,go,l,1,0.2546649280702695,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,109,0,109,0,,,,,,,109,,,1,3467.0596136046515,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,110,0,110,0,,,,,,,110,,,1,3468.8607019930496,Y,d,go,d,1,0.20667605634662323,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,111,0,111,0,,,,,,,111,,,1,3470.1786488138896,X,l,go,l,1,0.2964283422625158,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,112,0,112,0,,,,,,,112,,,1,3471.5796754325565,X,None,nogo,None,1,,,,,3472.3803332753014,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,113,0,113,0,,,,,,,113,,,1,3473.381119699945,Y,d,go,d,1,0.24657134839799255,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,114,0,114,0,,,,,,,114,,,1,3474.7317613244813,X,l,go,l,1,0.2715172998723574,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,115,0,115,0,,,,,,,115,,,1,3476.116172662383,Y,d,go,d,1,0.3103502884041518,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,116,0,116,0,,,,,,,116,,,1,3477.534259652981,X,l,go,l,1,0.30094616263522767,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,117,0,117,0,,,,,,,117,,,1,3478.951966522145,Y,d,go,d,1,0.29137282466399483,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,118,0,118,0,,,,,,,118,,,1,3480.352685261896,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,119,0,119,0,,,,,,,119,,,1,3482.154121286847,X,l,go,l,1,0.33683805880718865,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,120,0,120,0,,,,,,,120,,,1,3483.6051648994617,Y,d,go,d,1,0.24613837848301046,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,121,0,121,0,,,,,,,121,,,1,3484.95627876668,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,122,0,122,0,,,,,,,122,,,1,3486.757982912968,X,l,go,l,1,0.24553716607624665,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,123,0,123,0,,,,,,,123,,,1,3488.1090313255845,Y,d,go,d,1,0.3506640049163252,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,124,0,124,0,,,,,,,124,,,1,3489.576710097783,X,l,go,l,1,0.2581669903884176,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,125,0,125,0,,,,,,,125,,,1,3490.9442724578257,Y,d,go,d,1,0.3471493365650531,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,126,0,126,0,,,,,,,126,,,1,3492.3954557068937,X,l,go,l,1,0.25549886786029674,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,127,0,127,0,,,,,,,127,,,1,3493.763082551799,Y,d,go,d,1,0.3919828128418885,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,128,0,128,0,,,,,,,128,,,1,3495.264484007028,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,129,0,129,0,,,,,,,129,,,1,3497.065563183307,X,l,go,l,1,0.28935730853118,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,130,0,130,0,,,,,,,130,,,1,3498.4666091959225,Y,d,go,d,1,0.2640899023390375,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,131,0,131,0,,,,,,,131,,,1,3499.8344028287975,X,l,go,l,1,0.25711923229391687,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,132,0,132,0,,,,,,,132,,,1,3501.202352098102,Y,d,go,d,1,0.36153188897878863,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,133,0,133,0,,,,,,,133,,,1,3502.670122506708,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,134,0,134,0,,,,,,,134,,,1,3504.4715425316535,X,l,go,l,1,0.24378928644000553,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,135,0,135,0,,,,,,,135,,,1,3505.8224968836294,Y,d,go,d,1,0.30031828355276957,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,136,0,136,0,,,,,,,136,,,1,3507.2399002375314,X,l,go,l,1,0.30728749904665165,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,137,0,137,0,,,,,,,137,,,1,3508.6577646825463,Y,d,go,d,1,0.2974091912037693,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,138,0,138,0,,,,,,,138,,,1,3510.0587200284644,X,l,go,l,1,0.3048264069366269,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,139,0,139,0,,,,,,,139,,,1,3511.476508352236,X,None,nogo,d,0,0.34251321307965554,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,140,0,140,0,,,,,,,140,,,1,3512.927884086239,Y,d,go,d,1,0.4109205189743079,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,141,0,141,0,,,,,,,141,,,1,3514.445641428174,X,l,go,l,1,0.3179435041965917,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,142,0,142,0,,,,,,,142,,,1,3515.880158487329,X,None,nogo,None,1,,,,,3516.680799360387,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,143,0,143,0,,,,,,,143,,,1,3517.681457784929,Y,d,go,d,1,0.29780191867030226,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,144,0,144,0,,,,,,,144,,,1,3519.082628403703,X,l,go,l,1,0.4320802868169267,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,145,0,145,0,,,,,,,145,,,1,3520.617051935522,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,146,0,146,0,,,,,,,146,,,1,3522.418159233028,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,147,0,147,0,,,,,,,147,,,1,3524.219949197548,Y,d,go,d,1,0.2878183986758813,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,148,0,148,0,,,,,,,148,,,1,3525.620968058647,X,l,go,l,1,0.29376458341721445,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,149,0,149,0,,,,,,,149,,,1,3527.021997101576,Y,d,go,d,1,0.3974412397365086,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,150,0,150,0,,,,,,,150,,,1,3528.523575041734,Y,None,nogo,None,1,,,,,3529.3241625814117,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,151,0,151,0,,,,,,,151,,,1,3530.324945612083,X,l,go,l,1,0.3100656822207384,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,152,0,152,0,,,,,,,152,,,1,3531.742440117552,Y,d,go,d,1,0.3164191398245748,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,153,0,153,0,,,,,,,153,,,1,3533.1768461463507,X,l,go,l,1,0.257183232344687,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,154,0,154,0,,,,,,,154,,,1,3534.5610039083695,X,None,nogo,d,0,0.21769957680953667,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,155,0,155,0,,,,,,,155,,,1,3535.8955437069235,Y,d,go,d,1,0.09964812564430758,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,156,0,156,0,,,,,,,156,,,1,3537.09630550124,X,l,go,l,1,0.43477362146950327,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,157,0,157,0,,,,,,,157,,,1,3538.647707950411,Y,d,go,d,1,0.35590521959238686,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,158,0,158,0,,,,,,,158,,,1,3540.1155341166304,X,l,go,l,1,0.3114150161854923,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,159,0,159,0,,,,,,,159,,,1,3541.5332191676134,X,None,nogo,None,1,,,,,3542.3338091315236,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,160,0,160,0,,,,,,,160,,,1,3543.3344360409246,Y,d,go,d,1,0.2931119770219084,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,161,0,161,0,,,,,,,161,,,1,3544.7356362354476,X,l,go,l,1,0.33161526842741296,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,162,0,162,0,,,,,,,162,,,1,3546.169919597538,Y,d,go,d,1,0.321721930289641,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,163,0,163,0,,,,,,,163,,,1,3547.6041442929127,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,164,0,164,0,,,,,,,164,,,1,3549.405773287639,X,l,go,l,1,0.31729817055747844,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,165,0,165,0,,,,,,,165,,,1,3550.8401943467616,Y,d,go,d,1,0.2747376650804654,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,166,0,166,0,,,,,,,166,,,1,3552.2244621694263,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,167,0,167,0,,,,,,,167,,,1,3554.025545224489,X,l,go,l,1,0.2887303991301451,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,168,0,168,0,,,,,,,168,,,1,3555.4266314795823,Y,d,go,d,1,0.599537822563434,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,169,0,169,0,,,,,,,169,,,1,3557.1283210318943,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,170,0,170,0,,,,,,,170,,,1,3558.9295888143533,X,l,go,l,1,0.3131226534023881,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,171,0,171,0,,,,,,,171,,,1,3560.347282107774,Y,d,go,d,1,0.35126861126627773,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,172,0,172,0,,,,,,,172,,,1,3561.8152231831336,X,l,go,l,1,0.4043488794413861,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,173,0,173,0,,,,,,,173,,,1,3563.3326959188853,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,174,0,174,0,,,,,,,174,,,1,3565.134394731809,Y,d,go,d,1,0.30119925367762335,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,175,0,175,0,,,,,,,175,,,1,3566.552223782899,X,l,go,l,1,0.338810423418181,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,176,0,176,0,,,,,,,176,,,1,3568.0029357589956,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,177,0,177,0,,,,,,,177,,,1,3569.8046457234595,Y,d,go,d,1,0.2865674890053924,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,178,0,178,0,,,,,,,178,,,1,3571.2057339179155,X,l,go,l,1,0.3409403638506774,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,179,0,179,0,,,,,,,179,,,1,3572.6568318336213,Y,d,go,d,1,0.31469889657455496,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,180,0,180,0,,,,,,,180,,,1,3574.0744431875937,X,l,go,l,1,0.3207265358651057,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,181,0,181,0,,,,,,,181,,,1,3575.5089796406974,Y,d,go,d,1,0.37491031968966126,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,182,0,182,0,,,,,,,182,,,1,3576.993387148308,X,l,go,l,1,0.33007393433945253,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,183,0,183,0,,,,,,,183,,,1,3578.427845055907,Y,d,go,d,1,0.3994887558510527,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,184,0,184,0,,,,,,,184,,,1,3579.9290486928658,X,l,go,l,1,0.3546703098982107,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,185,0,185,0,,,,,,,185,,,1,3581.396471949789,Y,d,go,d,1,0.48655110111576505,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,186,0,186,0,,,,,,,186,,,1,3582.9983553931233,X,l,go,l,1,0.32398811320308596,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,187,0,187,0,,,,,,,187,,,1,3584.4492884602514,X,None,nogo,None,1,,,,,3585.250034545461,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,188,0,188,0,,,,,,,188,,,1,3586.2506454548566,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,189,0,189,0,,,,,,,189,,,1,3588.0518119038898,Y,d,go,d,1,0.37594207777874544,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,190,0,190,0,,,,,,,190,,,1,3589.5365457146836,X,l,go,l,1,0.2828831235819962,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,191,0,191,0,,,,,,,191,,,1,3590.920856688899,Y,d,go,d,1,0.33870133248274215,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,192,0,192,0,,,,,,,192,,,1,3592.37183339239,X,l,go,l,1,0.48656613143975846,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,8,0,8,0,193,0,193,0,,,,,,,193,,,1,3593.9732121082197,Y,d,go,d,1,0.3737321373191662,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
