loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6,0,6,0,209,0,209,0,,,,,,,209,,,1,3121.8213789956644,X,l,go,l,1,0.280086413025856,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,210,0,210,0,,,,,,,210,,,1,3123.2054563852143,Y,d,go,d,1,0.31864154583308846,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,211,0,211,0,,,,,,,211,,,1,3124.6400535078137,X,l,go,l,1,0.2617639976670034,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,212,0,212,0,,,,,,,212,,,1,3126.007877329481,Y,d,go,d,1,0.5102235135273077,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,213,0,213,0,,,,,,,213,,,1,3127.625802363211,Y,None,nogo,None,1,,3128.426459429553,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,214,0,214,0,,,,,,,214,,,1,3129.426881732419,X,l,go,l,1,0.2415375832351856,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,215,0,215,0,,,,,,,215,,,1,3130.7782216832857,Y,d,go,d,1,0.42745506879873574,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,216,0,216,0,,,,,,,216,,,1,3132.3126781514147,Y,None,nogo,None,1,,3133.113236308738,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,217,0,217,0,,,,,,,217,,,1,3134.113987338671,X,l,go,l,1,0.3378027486614883,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,218,0,218,0,,,,,,,218,,,1,3135.5650193623733,Y,d,go,d,1,0.27991574647603557,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,219,0,219,0,,,,,,,219,,,1,3136.9495704486617,X,l,go,l,1,0.31878651544684544,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,220,0,220,0,,,,,,,220,,,1,3138.3837350866525,X,None,nogo,d,0,0.3093232473474927,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,221,0,221,0,,,,,,,221,,,1,3139.8024820351275,Y,d,go,d,1,0.3933401762624271,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,222,0,222,0,,,,,,,222,,,1,3141.32010651147,X,l,go,l,1,0.25211309327278286,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,223,0,223,0,,,,,,,223,,,1,3142.70454705233,X,None,nogo,None,1,,3143.505155148974,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,224,0,224,0,,,,,,,224,,,1,3144.5060913909692,Y,d,go,d,1,0.28245926031377167,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,225,0,225,0,,,,,,,225,,,1,3145.9071074389503,X,l,go,l,1,0.3370434763492085,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,226,0,226,0,,,,,,,226,,,1,3147.37465193955,Y,d,go,d,1,0.40492950403131545,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,227,0,227,0,,,,,,,227,,,1,3148.909368286375,X,l,go,l,1,0.24629345972789451,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,228,0,228,0,,,,,,,228,,,1,3150.2769298051135,X,None,nogo,d,0,0.22403359168674797,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,229,0,229,0,,,,,,,229,,,1,3151.6112244309043,X,None,nogo,None,1,,3152.4121331335045,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,230,0,230,0,,,,,,,230,,,1,3153.412868648302,Y,d,go,d,1,0.2073446300928481,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,231,0,231,0,,,,,,,231,,,1,3154.747021698393,X,l,go,l,1,0.21764377661747858,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,232,0,232,0,,,,,,,232,,,1,3156.081039475859,Y,d,go,d,1,0.25990799855208024,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,233,0,233,0,,,,,,,233,,,1,3157.448917600501,X,l,go,l,1,0.41222647012909874,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
,,,,,,,,,,,,6,0,6,0,234,0,234,0,,,,,,,234,,,1,3158.9665624404442,Y,d,go,d,1,0.4462550597381778,,,,,,,,,,,,,,,,,25,001,22,w,Bildungswissenschaften,2023-01-17_09h05.39.987,00_bat_bachelor,2022.2.4,59.95642441382072,
