loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6,0,6,0,209,0,209,0,,,,,,,209,,,1,4026.834385374248,Y,l,go,l,1,,0.27133980565486127,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,210,0,210,0,,,,,,,210,,,1,4028.218516954432,X,d,go,d,1,,0.27868768800544785,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,211,0,211,0,,,,,,,211,,,1,4029.6197753308006,X,None,nogo,l,0,,0.2708496236009523,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,212,0,212,0,,,,,,,212,,,1,4031.0042138202225,Y,l,go,l,1,,0.1349848304525949,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,213,0,213,0,,,,,,,213,,,1,4032.2549683660436,X,d,go,d,1,,0.27481326188353705,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,214,0,214,0,,,,,,,214,,,1,4033.63961873436,Y,l,go,l,1,,0.2983352126830141,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,215,0,215,0,,,,,,,215,,,1,4035.040665716686,Y,None,nogo,None,1,4035.84120525634,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,216,0,216,0,,,,,,,216,,,1,4036.8417914384445,Y,None,nogo,d,0,,0.27897908208615263,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,217,0,217,0,,,,,,,217,,,1,4038.242870420785,X,d,go,None,0,4039.043749839395,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,218,0,218,0,,,,,,,218,,,1,4040.044486809449,Y,l,go,l,1,,0.22926027010180405,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,219,0,219,0,,,,,,,219,,,1,4041.3954261311155,Y,None,nogo,None,1,4042.195858034356,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,220,0,220,0,,,,,,,220,,,1,4043.196665307474,X,d,go,d,1,,0.244685732126527,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,221,0,221,0,,,,,,,221,,,1,4044.5644783342905,Y,l,go,l,1,,0.3650479723037279,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,222,0,222,0,,,,,,,222,,,1,4046.0491719026286,X,d,go,d,1,,0.6412982880610798,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,223,0,223,0,,,,,,,223,,,1,4047.817206699252,Y,l,go,l,1,,0.24985761342031765,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,224,0,224,0,,,,,,,224,,,1,4049.1676742631134,X,d,go,d,1,,0.6429273797584756,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,225,0,225,0,,,,,,,225,,,1,4050.9189861425366,X,None,nogo,None,1,4051.719413682138,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,226,0,226,0,,,,,,,226,,,1,4052.7203882280664,Y,l,go,l,1,,0.19503092017112067,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,227,0,227,0,,,,,,,227,,,1,4054.0214448588813,X,d,go,d,1,,0.3820060411308077,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,228,0,228,0,,,,,,,228,,,1,4055.5056661845665,Y,l,go,l,1,,0.28884720808127895,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,229,0,229,0,,,,,,,229,,,1,4056.906398500072,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,230,0,230,0,,,,,,,230,,,1,4058.7081045857485,X,d,go,d,1,,0.2542891307239188,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,231,0,231,0,,,,,,,231,,,1,4060.0758444004096,Y,l,go,l,1,,0.2952011505549308,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,232,0,232,0,,,,,,,232,,,1,4061.476772109949,X,d,go,d,1,,0.46195517080195714,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,233,0,233,0,,,,,,,233,,,1,4063.044416506382,Y,l,go,l,1,,0.3504322076369135,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,234,0,234,0,,,,,,,234,,,1,4064.495807755542,X,d,go,None,0,,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,235,0,235,0,,,,,,,235,,,1,4066.297227780473,Y,l,go,l,1,,0.29775533361680573,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,236,0,236,0,,,,,,,236,,,1,4067.6984439750013,Y,None,nogo,l,0,,0.30353570005172514,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,237,0,237,0,,,,,,,237,,,1,4069.116580420159,X,d,go,d,1,,0.2778920512573677,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,238,0,238,0,,,,,,,238,,,1,4070.501165333899,Y,l,go,l,1,,0.5247067163800239,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,239,0,239,0,,,,,,,239,,,1,4072.1354167929276,Y,None,nogo,None,1,4072.9360804538555,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,240,0,240,0,,,,,,,240,,,1,4073.937087969498,X,d,go,d,1,,0.28889132931726635,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,241,0,241,0,,,,,,,241,,,1,4075.3547788386786,Y,l,go,l,1,,0.551260426225781,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,242,0,242,0,,,,,,,242,,,1,4077.0394022009204,X,d,go,d,1,,0.43438570288708434,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,243,0,243,0,,,,,,,243,,,1,4078.590612649994,Y,l,go,l,1,,0.5315615075815003,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,244,0,244,0,,,,,,,244,,,1,4080.2418333293717,Y,None,nogo,None,1,4081.0424518993714,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,245,0,245,0,,,,,,,245,,,1,4082.0431845057865,X,d,go,d,1,,0.31114249162055785,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,246,0,246,0,,,,,,,246,,,1,4083.4609175568075,Y,l,go,l,1,,0.6529036270185316,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,247,0,247,0,,,,,,,247,,,1,4085.2289848382934,Y,None,nogo,d,0,,0.24587942967627896,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,248,0,248,0,,,,,,,248,,,1,4086.5798174932424,X,d,go,d,1,,0.15800641737223486,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,6,0,6,0,249,0,249,0,,,,,,,249,,,1,4087.8474404108783,Y,l,go,l,1,,0.3149660086237418,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,0,,,0.2,4162.17044420385,X,d,go,None,0,4162.970976470777,,,,,,,,,4088.3086590587445,space,73.63282749607242,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,1,,,0.2,4163.171193295122,Y,l,go,l,1,,0.35092238969446043,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,2,,,0.2,4163.838334467069,X,d,go,d,1,,0.43636485536626424,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,3,,,0.2,4164.588833255191,Y,l,go,l,1,,0.24582949025716516,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,4,,,0.2,4165.139408552441,X,d,go,d,1,,0.367634155372798,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,,5,,,0.2,4165.823124762726,X,None,nogo,l,0,,0.3233088005472382,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,,6,,,0.2,4166.45685646393,Y,l,go,l,1,,0.296761393736233,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,,,,7,,,0.2,4167.057426452084,X,d,go,d,1,,0.41690836107954965,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,8,0,8,0,,,,,,,8,,,0.2,4167.774364981509,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,9,0,9,0,,,,,,,9,,,0.2,4168.775193587971,Y,l,go,l,1,,0.26678077314500115,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,10,0,10,0,,,,,,,10,,,0.2,4169.342529135771,X,d,go,d,1,,0.43536121851502685,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,11,0,11,0,,,,,,,11,,,0.2,4170.092759802548,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,12,0,12,0,,,,,,,12,,,0.2,4171.093519075646,Y,l,go,l,1,,0.23649469785232213,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,13,0,13,0,,,,,,,13,,,0.2,4171.644311585122,X,d,go,d,1,,0.5184516830449866,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,14,0,14,0,,,,,,,14,,,0.2,4172.478192716699,Y,l,go,l,1,,0.38772822572354926,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,15,0,15,0,,,,,,,15,,,0.2,4173.178797177599,X,d,go,d,1,,0.47242790315431193,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,16,0,16,0,,,,,,,16,,,0.2,4173.962643375828,Y,l,go,l,1,,0.4085898115954478,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,17,0,17,0,,,,,,,17,,,0.2,4174.679953299372,X,d,go,d,1,,0.42699563869973645,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,18,0,18,0,,,,,,,18,,,0.2,4175.413834382463,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,19,0,19,0,,,,,,,19,,,0.2,4176.414444322156,Y,l,go,l,1,,0.27655920212419005,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,20,0,20,0,,,,,,,20,,,0.2,4176.9983209688835,X,d,go,d,1,,0.5070247684125206,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,21,0,21,0,,,,,,,21,,,0.2,4177.816291304869,Y,l,go,l,1,,0.45754013835903606,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,22,0,22,0,,,,,,,22,,,0.2,4178.583544525354,Y,None,nogo,None,1,4179.384113640783,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,23,0,23,0,,,,,,,23,,,0.2,4179.584086101375,X,d,go,d,1,,0.2421252460371761,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,24,0,24,0,,,,,,,24,,,0.2,4180.1348150956655,Y,l,go,l,1,,0.49086815451664734,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,25,0,25,0,,,,,,,25,,,0.2,4180.952046037353,X,d,go,d,1,,0.49043033612542786,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,26,0,26,0,,,,,,,26,,,0.2,4181.75257830428,Y,l,go,l,1,,0.39266398569452576,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,27,0,27,0,,,,,,,27,,,0.2,4182.469810167178,X,d,go,d,1,,0.5730272246582899,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,28,0,28,0,,,,,,,28,,,0.2,4183.353591444164,X,None,nogo,None,1,4184.154199347489,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,29,0,29,0,,,,,,,29,,,0.2,4184.354605262837,Y,l,go,l,1,,0.2079788052396907,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,30,0,30,0,,,,,,,30,,,0.2,4184.871485028598,X,d,go,None,0,4185.672102628898,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,31,0,31,0,,,,,,,31,,,0.2,4185.872212301678,Y,l,go,l,1,,0.40171514159737853,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,32,0,32,0,,,,,,,32,,,0.2,4186.606298960629,X,d,go,d,1,,0.3387051716490532,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,33,0,33,0,,,,,,,33,,,0.2,4187.273536132623,X,None,nogo,None,1,4188.073800278205,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,34,0,34,0,,,,,,,34,,,0.2,4188.27407867834,Y,l,go,l,1,,0.1920442520568031,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,35,0,35,0,,,,,,,35,,,0.2,4188.791304626087,X,d,go,d,1,,0.4267643658640736,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,36,0,36,0,,,,,,,36,,,0.2,4189.542051171902,X,None,nogo,None,1,4190.342485499386,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,37,0,37,0,,,,,,,37,,,0.2,4190.542695051005,Y,l,go,l,1,,0.08344056303758407,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,38,0,38,0,,,,,,,38,,,0.2,4190.942738881327,X,d,go,d,1,,0.5309874466984184,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,39,0,39,0,,,,,,,39,,,0.2,4191.810091544285,X,None,nogo,None,1,4192.610690235484,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,40,0,40,0,,,,,,,40,,,0.2,4192.811052999299,Y,l,go,l,1,,0.13500180015762453,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,41,0,41,0,,,,,,,41,,,0.2,4193.277846922592,X,d,go,d,1,,0.371171611634054,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,42,0,42,0,,,,,,,42,,,0.2,4193.995308603786,Y,l,go,l,1,,0.3903148936442449,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,43,0,43,0,,,,,,,43,,,0.2,4194.712529315166,X,d,go,d,1,,0.37770688752789283,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,44,0,44,0,,,,,,,44,,,0.2,4195.429697178035,X,None,nogo,l,0,,0.26883459231976303,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,45,0,45,0,,,,,,,45,,,0.2,4196.013265460977,Y,l,go,l,1,,0.29206757328211097,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,46,0,46,0,,,,,,,46,,,0.2,4196.6304119420165,X,d,go,d,1,,0.33041425854025874,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,47,0,47,0,,,,,,,47,,,0.2,4197.2975657200295,Y,l,go,l,1,,0.40065138350473717,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,7,0,7,0,48,0,48,0,,,,,,,48,,,0.2,4198.015074431551,Y,None,nogo,None,1,4198.815613971205,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
