loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,stimulus.stopped,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,l,d,1366.3114966422604,j,26.59400338760622,0,1392.930553931626,1393.9463963736662,1,1393.9463963736662,X,l,go,l,1,0.5234922949015299,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,1395.181095982241,1396.1819973144648,1,1396.1819973144648,Y,d,go,d,1,0.527715879447328,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,1397.416466359221,1398.417727485874,1,1398.417727485874,X,l,go,None,0,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,1399.8188642229366,1400.819889452444,1,1400.819889452444,Y,d,go,d,1,0.37807052516438944,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,1401.9043000152205,1402.905350680594,1,1402.905350680594,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,1404.3065653662784,1405.30782362114,1,1405.30782362114,X,l,go,l,1,0.6180267426542514,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,1406.642345465831,1407.6434679259883,1,1407.6434679259883,Y,d,go,None,0,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,1409.0446817911607,1410.045885892243,1,1410.045885892243,Y,None,nogo,d,0,0.5354126904870782,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,1411.6974305262393,1412.6984852941719,1,1412.6984852941719,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,1414.099880082199,1415.1009611065092,1,1415.1009611065092,X,l,go,l,1,0.4330107652382367,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,1416.2519672796302,1417.2524497405748,1,1417.2524497405748,Y,d,go,None,0,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,1418.6543524254125,1419.6554925265732,1,1419.6554925265732,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1421.0567289558207,1422.0577439289304,1,1422.0577439289304,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,1423.458785076367,1424.4606074330986,1,1424.4606074330986,X,l,go,l,1,0.4648548286094183,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,1425.6447852577003,1426.6456599232902,1,1426.6456599232902,Y,d,go,d,1,0.559809378408886,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,1446.165131694197,1446.3652233453663,0.2,1446.3652233453663,X,l,go,l,1,0.49757807038588453,1427.9450515548083,j,18.200482641170197,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,1447.5662672004914,1447.766774851149,0.2,1447.766774851149,Y,d,go,d,1,0.4232823669552772,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,1448.9011841216197,1449.1014025418635,0.2,1449.1014025418635,X,l,go,l,1,0.3199581864311085,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,1450.1357192175765,1450.3361403042377,0.2,1450.3361403042377,X,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,1451.7373943744888,1451.9376419229025,0.2,1451.9376419229025,Y,d,go,d,1,0.5321056176338743,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,1453.1721331214771,1453.3722633367015,0.2,1453.3722633367015,X,l,go,l,1,0.44868664338071085,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,1454.52348612494,1454.723320135401,0.2,1454.723320135401,Y,d,go,d,1,0.36223218568341053,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,1455.7908663086773,1455.991645959,0.2,1455.991645959,X,l,go,l,1,0.3896992288008505,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,1457.0926628603124,1457.292639639828,0.2,1457.292639639828,X,None,nogo,d,0,0.36835156276731595,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,1458.7777414017542,1458.977853155463,0.2,1458.977853155463,Y,d,go,d,1,0.5075998016415042,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,1460.1960690920178,1460.395887102498,0.2,1460.395887102498,X,l,go,l,1,0.5218311687409596,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,1461.6306158392422,1461.8308334389744,0.2,1461.8308334389744,X,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,1463.2320706887335,1463.4323941344892,0.2,1463.4323941344892,Y,d,go,d,1,0.40517162001435736,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,1464.550088758865,1464.7503843072195,0.2,1464.7503843072195,X,l,go,l,1,0.5437039623333249,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,1466.0016713825585,1466.2018483669558,0.2,1466.2018483669558,Y,d,go,d,1,0.5392596601110426,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.4985827709752,None,,1467.4985827709752,1467.4985827709752,space,22.26982204300873,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,1490.7930431265108,X,l,go,l,1,0.35681967952461946,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,1492.261265729724,Y,d,go,d,1,0.4087744873751262,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,1493.7793422202967,X,l,go,l,1,0.4098637168036703,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,1495.297277582838,X,None,nogo,l,0,0.4603046803634925,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,1496.8656559602182,Y,d,go,None,0,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,1498.6672422557017,X,l,go,l,1,0.6106175210042011,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,1500.3856836278765,X,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,1502.187551769167,Y,d,go,d,1,0.40253490531074476,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,1503.705734105763,X,l,go,l,1,0.5485942127251064,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,1505.3574174062555,Y,d,go,d,1,0.5762446402321757,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,1507.0423663068314,X,l,go,l,1,0.4995682217826243,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,1508.6438695665197,Y,d,go,d,1,0.5691562387002023,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,1510.3291987743196,X,l,go,None,0,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,1512.1308146082283,Y,d,go,d,1,0.5308026448786904,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,1513.7654050066808,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,1515.5675828911799,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,1517.3693304172343,X,l,go,l,1,0.3324061711103923,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,1518.8040900872738,Y,d,go,d,1,0.4905216688142673,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,1520.4056688340488,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,1522.2076243598472,X,l,go,l,1,0.3662342320400285,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,1523.6756020402845,Y,d,go,d,1,0.4424273690327709,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,1525.2270458744051,X,l,go,l,1,0.4502066415096806,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,1526.7786460160255,X,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,1528.5806499520204,Y,d,go,d,1,0.5051275995557489,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,1530.1988703193392,X,l,go,l,1,0.527214136474754,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,1531.8340637939727,X,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,1533.6356964483734,Y,d,go,d,1,0.40221900826361434,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,1535.1539222720958,X,l,go,None,0,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,1536.955660362264,Y,d,go,d,1,0.6345522607767862,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,1538.7071761552702,X,l,go,None,0,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,1540.50921168097,Y,d,go,d,1,0.5686097778340127,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,1542.194039145798,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,1543.9958256461632,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,1545.7977668130047,X,l,go,l,1,0.48835100481926474,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,1547.3993508931067,Y,d,go,d,1,0.6470859889403755,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,1549.151077557648,X,l,go,l,1,0.43878224531397336,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,1550.702641596749,Y,d,go,d,1,0.3341809381566918,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,1552.154011707883,X,l,go,l,1,0.4116803299522189,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,1553.6722957879438,Y,d,go,d,1,0.38947194702939214,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,1555.1739554782084,X,l,go,l,1,0.34450297673458863,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,1556.6252968714293,Y,d,go,d,1,0.3485825614574196,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,1558.0766612389812,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,1559.8784899957045,X,l,go,l,1,0.46280847215382437,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,1561.4466021170024,Y,d,go,d,1,0.5112756945530919,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,1563.0649886379629,X,l,go,l,1,0.4526365872371798,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,1564.633142605363,Y,d,go,d,1,0.3727917624306656,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,1566.1179863163247,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,1567.919793329485,X,l,go,l,1,0.5180728143924398,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,1569.554925265733,Y,d,go,d,1,0.4742250734869913,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,1571.1400043405074,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,1572.9415344309318,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,1574.7432950851753,X,l,go,l,1,0.3736758639066693,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,1576.228042796255,Y,d,go,d,1,0.6253563746589634,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,1577.9632427119063,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,1579.7650509558348,X,l,go,l,1,0.4000200366114086,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,1581.2665067489147,Y,d,go,d,1,0.4751300980143469,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,1582.8514496187286,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,57,0,57,0,,,,,,,57,,,1,1584.6530908885034,X,l,go,l,1,0.5042857544377739,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,58,0,58,0,,,,,,,58,,,1,1586.2717288963336,Y,d,go,d,1,0.37435401691834613,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,59,0,59,0,,,,,,,59,,,1,1587.756440094638,X,l,go,None,0,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,60,0,60,0,,,,,,,60,,,1,1589.5579882363222,X,None,nogo,None,1,,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,61,0,61,0,,,,,,,61,,,1,1591.359846121215,Y,d,go,d,1,0.557759739906146,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
,,,,,,,,,,,,0,0,0,0,62,0,62,0,,,,,,,62,,,1,1593.0283412984518,X,l,go,l,1,0.36166644279012417,,,,,,,,,,,,,,,,57,001,21,w,Psychologie,2023-01-24_09h11.31.047,00_bat_bachelor,2022.2.4,59.91129452473678,
