loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,69,0,69,0,,,,,,,69,,,1,3810.86628951937,X,d,go,d,1,,0.4055156020040158,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,70,0,70,0,,,,,,,70,,,1,3812.3829510870564,Y,l,go,l,1,,0.328625457448652,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,71,0,71,0,,,,,,,71,,,1,3813.816338513294,X,d,go,d,1,,0.28713020484428853,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,72,0,72,0,,,,,,,72,,,1,3815.2166394101077,X,None,nogo,None,1,3816.0166312646616,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,73,0,73,0,,,,,,,73,,,1,3817.0163238708774,Y,l,go,l,1,,0.2715835457202047,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,74,0,74,0,,,,,,,74,,,1,3818.3996667153115,X,d,go,d,1,,0.3289381845825119,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,75,0,75,0,,,,,,,75,,,1,3819.833430383791,Y,l,go,l,1,,0.41489305198774673,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,76,0,76,0,,,,,,,76,,,1,3821.3501244362997,X,d,go,d,1,,0.337770180311054,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,77,0,77,0,,,,,,,77,,,1,3822.8173237249284,X,None,nogo,None,1,3823.61795024584,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,78,0,78,0,,,,,,,78,,,1,3824.6176350944734,Y,l,go,l,1,,0.4308474685094552,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,79,0,79,0,,,,,,,79,,,1,3826.184230698549,X,d,go,d,1,,0.39900408999528736,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,80,0,80,0,,,,,,,80,,,1,3827.717615652058,Y,l,go,l,1,,0.3216528547782218,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,81,0,81,0,,,,,,,81,,,1,3829.184225850069,X,d,go,d,1,,0.2789367542718537,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,82,0,82,0,,,,,,,82,,,1,3830.6009955873888,Y,l,go,l,1,,0.2711355459323386,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,83,0,83,0,,,,,,,83,,,1,3832.016892597865,Y,None,nogo,None,1,3832.816871361516,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,84,0,84,0,,,,,,,84,,,1,3833.816897543322,X,d,go,d,1,,0.36650762091448996,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,85,0,85,0,,,,,,,85,,,1,3835.2837244684924,Y,l,go,l,1,,0.35486544473678805,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,86,0,86,0,,,,,,,86,,,1,3836.7668888402986,X,d,go,d,1,,0.31273649547074456,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,87,0,87,0,,,,,,,87,,,1,3838.1834646383213,X,None,nogo,None,1,3838.9835772200895,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,88,0,88,0,,,,,,,88,,,1,3839.983427886822,Y,l,go,l,1,,0.2167947238049237,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,89,0,89,0,,,,,,,89,,,1,3841.2998733091517,X,d,go,d,1,,0.3233381872996688,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,90,0,90,0,,,,,,,90,,,1,3842.732932977975,X,None,nogo,None,1,3843.53324434752,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,91,0,91,0,,,,,,,91,,,1,3844.532937923417,X,None,nogo,None,1,3845.332957899169,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,92,0,92,0,,,,,,,92,,,1,3846.333319111116,Y,l,go,l,1,,0.331781334723928,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,93,0,93,0,,,,,,,93,,,1,3847.7664335677837,X,d,go,d,1,,0.43318977039598394,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,94,0,94,0,,,,,,,94,,,1,3849.299643006234,Y,l,go,l,1,,0.3730128298775526,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,95,0,95,0,,,,,,,95,,,1,3850.7834434989345,Y,None,nogo,None,1,3851.583117293034,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,96,0,96,0,,,,,,,96,,,1,3852.583239474785,X,d,go,d,1,,0.2722933635668596,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,97,0,97,0,,,,,,,97,,,1,3853.966707410087,Y,l,go,l,1,,0.32922133595275227,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,98,0,98,0,,,,,,,98,,,1,3855.3996453819855,X,d,go,d,1,,0.5131863376591355,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,99,0,99,0,,,,,,,99,,,1,3857.0167839918577,X,None,nogo,None,1,3857.816285664827,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,100,0,100,0,,,,,,,100,,,1,3858.8165770586347,Y,l,go,l,1,,0.35942883645475376,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,101,0,101,0,,,,,,,101,,,1,3860.283388468655,X,d,go,d,1,,0.6049632628710242,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,102,0,102,0,,,,,,,102,,,1,3861.9999762424413,Y,l,go,l,1,,0.3128407378389966,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,103,0,103,0,,,,,,,103,,,1,3863.416270828471,X,d,go,d,1,,0.3670782872941345,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,104,0,104,0,,,,,,,104,,,1,3864.899587442618,X,None,nogo,None,1,3865.6998750546045,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,105,0,105,0,,,,,,,105,,,1,3866.699583175956,Y,l,go,l,1,,0.30006547129596584,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,106,0,106,0,,,,,,,106,,,1,3868.099916072766,X,d,go,d,1,,0.30834183092520107,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,107,0,107,0,,,,,,,107,,,1,3869.5163115072355,X,None,nogo,None,1,3870.31659717983,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,108,0,108,0,,,,,,,108,,,1,3871.3165249374433,X,None,nogo,None,1,3872.1166646707134,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,109,0,109,0,,,,,,,109,,,1,3873.1167747312575,Y,l,go,l,1,,0.29944922919094097,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,110,0,110,0,,,,,,,110,,,1,3874.516767264591,X,d,go,d,1,,0.30754231616447214,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,111,0,111,0,,,,,,,111,,,1,3875.9332577293244,X,None,nogo,None,1,3876.733319402032,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,112,0,112,0,,,,,,,112,,,1,3877.7332587959972,X,None,nogo,None,1,,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,113,0,113,0,,,,,,,113,,,1,3879.5339061653794,Y,l,go,l,1,,0.37757428221812006,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,114,0,114,0,,,,,,,114,,,1,3881.0170875068725,X,d,go,d,1,,0.35062981041846797,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,115,0,115,0,,,,,,,115,,,1,3882.5007507875125,Y,l,go,l,1,,0.5157696091482649,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,116,0,116,0,,,,,,,116,,,1,3884.1339257532527,Y,None,nogo,None,1,3884.933886577506,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,117,0,117,0,,,,,,,117,,,1,3885.933698456385,X,d,go,d,1,,0.3133440103265457,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,118,0,118,0,,,,,,,118,,,1,3887.367011215989,Y,l,go,l,1,,0.4000499076792039,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,119,0,119,0,,,,,,,119,,,1,3888.9003370180144,Y,None,nogo,None,1,3889.700375418004,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,120,0,120,0,,,,,,,120,,,1,3890.7005203876324,X,d,go,d,1,,0.23435883648926392,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,121,0,121,0,,,,,,,121,,,1,3892.0671766947053,Y,l,go,l,1,,0.3561018077743938,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,122,0,122,0,,,,,,,122,,,1,3893.56698930086,X,d,go,d,1,,0.3932474867324345,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,123,0,123,0,,,,,,,123,,,1,3895.0838583835866,Y,l,go,l,1,,0.3474928422510857,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,124,0,124,0,,,,,,,124,,,1,3896.550289672581,X,d,go,d,1,,0.4341289214498829,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,125,0,125,0,,,,,,,125,,,1,3898.100489648248,Y,l,go,l,1,,0.30725140721187927,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,126,0,126,0,,,,,,,126,,,1,3899.5504007028358,X,d,go,d,1,,0.4419097661593696,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,127,0,127,0,,,,,,,127,,,1,3901.117235337093,X,None,nogo,None,1,3901.917043434165,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,128,0,128,0,,,,,,,128,,,1,3902.916953252381,Y,l,go,l,1,,0.2896489915001439,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,129,0,129,0,,,,,,,129,,,1,3904.350309163492,X,d,go,l,0,,0.29832001760951243,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,130,0,130,0,,,,,,,130,,,1,3905.767163749246,Y,l,go,l,1,,0.5762728525442071,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,131,0,131,0,,,,,,,131,,,1,3907.4836497048964,X,d,go,d,1,,0.34780120573122986,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,132,0,132,0,,,,,,,132,,,1,3908.933703304865,X,None,nogo,d,0,,0.48239023139467463,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,133,0,133,0,,,,,,,133,,,1,3910.5504855512845,Y,l,go,None,0,3911.350550617921,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,134,0,134,0,,,,,,,134,,,1,3912.350690254214,X,d,go,d,1,,0.2340916851098882,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,135,0,135,0,,,,,,,135,,,1,3913.7004263270646,X,None,nogo,None,1,3914.50030812106,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,136,0,136,0,,,,,,,136,,,1,3915.500454060384,Y,l,go,l,1,,0.2669915479491465,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,137,0,137,0,,,,,,,137,,,1,3916.8836121776403,X,d,go,d,1,,0.33991902774141636,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,138,0,138,0,,,,,,,138,,,1,3918.349933890946,Y,l,go,l,1,,0.28217408603813965,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,139,0,139,0,,,,,,,139,,,1,3919.733619523089,Y,None,nogo,l,0,,0.6426713658001972,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,140,0,140,0,,,,,,,140,,,1,3921.483309826275,X,d,go,d,1,,0.26796075960737653,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,141,0,141,0,,,,,,,141,,,1,3922.8666206707276,Y,l,go,l,1,,0.29332802003773395,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,142,0,142,0,,,,,,,142,,,1,3924.2666083555814,Y,None,nogo,None,1,3925.066564331355,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,143,0,143,0,,,,,,,143,,,1,3926.067227118925,X,d,go,d,1,,0.27638596763426904,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,144,0,144,0,,,,,,,144,,,1,3927.4835600079678,Y,l,go,l,1,,0.3642235008155694,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,145,0,145,0,,,,,,,145,,,1,3928.9503956604167,X,d,go,d,1,,0.3697308920818614,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,146,0,146,0,,,,,,,146,,,1,3930.4336948200216,Y,l,go,l,1,,0.3903820335690398,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,147,0,147,0,,,,,,,147,,,1,3931.933707183649,Y,None,nogo,None,1,3932.733477947404,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,148,0,148,0,,,,,,,148,,,1,3933.73346340195,X,d,go,d,1,,0.2421770145301707,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,149,0,149,0,,,,,,,149,,,1,3935.0836324442935,Y,l,go,l,1,,0.3489328415453201,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,150,0,150,0,,,,,,,150,,,1,3936.533625438242,Y,None,nogo,None,1,3937.333713292741,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,151,0,151,0,,,,,,,151,,,1,3938.3335862624954,X,d,go,d,1,,0.2176674506481504,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,152,0,152,0,,,,,,,152,,,1,3939.6835138504102,Y,l,go,l,1,,0.29142256641353015,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,153,0,153,0,,,,,,,153,,,1,3941.100267102898,Y,None,nogo,None,1,3941.900286108954,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,154,0,154,0,,,,,,,154,,,1,3942.9001144726644,X,d,go,d,1,,0.3557410806824919,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,155,0,155,0,,,,,,,155,,,1,3944.3669845493423,Y,l,go,l,1,,0.23301823108340614,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,156,0,156,0,,,,,,,156,,,1,3945.7002915392513,Y,None,nogo,None,1,3946.500339636201,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,157,0,157,0,,,,,,,157,,,1,3947.5001500605285,X,d,go,d,1,,0.31572849402436987,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,158,0,158,0,,,,,,,158,,,1,3948.916980888738,Y,l,go,l,1,,0.25795834021118935,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,159,0,159,0,,,,,,,159,,,1,3950.300140460531,Y,None,nogo,None,1,3951.100308314999,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,160,0,160,0,,,,,,,160,,,1,3952.1003441937646,X,d,go,d,1,,0.3080324977490818,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,161,0,161,0,,,,,,,161,,,1,3953.516809931243,Y,l,go,l,1,,0.2674007598689059,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,162,0,162,0,,,,,,,162,,,1,3954.90046404826,Y,None,nogo,None,1,3955.700190205971,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,163,0,163,0,,,,,,,163,,,1,3956.7004942058265,X,d,go,d,1,,0.2504063438682351,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,164,0,164,0,,,,,,,164,,,1,3958.067013785694,Y,l,go,l,1,,0.3244538231228944,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,165,0,165,0,,,,,,,165,,,1,3959.500107393891,X,d,go,d,1,,0.34785308450227603,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,166,0,166,0,,,,,,,166,,,1,3960.9504005088966,Y,l,go,l,1,,0.2888601434096927,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,167,0,167,0,,,,,,,167,,,1,3962.366791094886,X,d,go,d,1,,0.34451296490442473,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,168,0,168,0,,,,,,,168,,,1,3963.8336820200348,Y,l,go,l,1,,0.25319810009386856,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,169,0,169,0,,,,,,,169,,,1,3965.216801834278,Y,None,nogo,None,1,3966.017111749272,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,170,0,170,0,,,,,,,170,,,1,3967.017069567475,X,d,go,d,1,,0.39885960522224195,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,171,0,171,0,,,,,,,171,,,1,3968.5167396282486,Y,l,go,l,1,,0.30635007431556005,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,0,0,0,0,172,0,172,0,,,,,,,172,,,1,3969.9334599110443,X,d,go,d,1,,0.5534151666652178,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
