loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,stimulus.stopped,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8,0,8,0,131,0,131,0,,,,,,,131,,,1,3178.1871454843204,Y,l,go,l,1,0.3987198468821589,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,132,0,132,0,,,,,,,132,,,1,3179.688447546825,X,d,go,d,1,0.4648086702800356,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,133,0,133,0,,,,,,,133,,,1,3181.256384372915,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,134,0,134,0,,,,,,,134,,,1,3183.0576708717563,Y,l,go,l,1,0.31290202506352216,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,135,0,135,0,,,,,,,135,,,1,3184.475480934023,X,d,go,d,1,0.4145584153593518,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,136,0,136,0,,,,,,,136,,,1,3185.993314414518,Y,l,go,l,1,0.4167159942444414,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,137,0,137,0,,,,,,,137,,,1,3187.5110208645056,X,d,go,d,1,0.41874848207226023,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,138,0,138,0,,,,,,,138,,,1,3189.045571945084,Y,l,go,l,1,0.4196764834341593,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,139,0,139,0,,,,,,,139,,,1,3190.5801501771784,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,140,0,140,0,,,,,,,140,,,1,3192.3815947368566,X,d,go,d,1,0.39646917692152783,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,141,0,141,0,,,,,,,141,,,1,3193.8826713445014,Y,l,go,l,1,0.4635150926478673,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,142,0,142,0,,,,,,,142,,,1,3195.4504704734136,X,d,go,d,1,0.38277218729490414,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,143,0,143,0,,,,,,,143,,,1,3196.9352382088255,Y,l,go,l,1,0.2595754020730965,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,144,0,144,0,,,,,,,144,,,1,3198.302934258798,Y,None,nogo,None,1,,,,,,,,,3199.103535665752,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,145,0,145,0,,,,,,,145,,,1,3200.104367666965,X,d,go,d,1,0.35322159886709414,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,146,0,146,0,,,,,,,146,,,1,3201.571769558941,Y,l,go,l,1,0.23081754203303717,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,147,0,147,0,,,,,,,147,,,1,3202.9062471363577,X,d,go,d,1,0.2567739434307441,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,148,0,148,0,,,,,,,148,,,1,3204.2735873070196,Y,l,go,l,1,0.2809058573329821,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,149,0,149,0,,,,,,,149,,,1,3205.658099381486,Y,None,nogo,d,0,0.25590751791605726,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,150,0,150,0,,,,,,,150,,,1,3207.026071795495,X,d,go,l,0,0.1993551932682749,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,151,0,151,0,,,,,,,151,,,1,3208.326959505881,Y,l,go,d,0,0.2428165898018051,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,152,0,152,0,,,,,,,152,,,1,3209.678069834772,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,153,0,153,0,,,,,,,153,,,1,3211.4794106367044,X,d,go,d,1,0.2577286114974413,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,154,0,154,0,,,,,,,154,,,1,3212.8470868078875,Y,l,go,l,1,0.315239483024925,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,155,0,155,0,,,,,,,155,,,1,3214.2647969912214,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,156,0,156,0,,,,,,,156,,,1,3216.066296823701,X,d,go,d,1,0.24792786996113136,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,157,0,157,0,,,,,,,157,,,1,3217.417140485544,Y,l,go,l,1,0.40050457674078643,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,158,0,158,0,,,,,,,158,,,1,3218.9349957842205,Y,None,nogo,None,1,,,,,,,,,3219.7357756156707,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,159,0,159,0,,,,,,,159,,,1,3220.7361586465267,X,d,go,d,1,0.31517499807523564,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,160,0,160,0,,,,,,,160,,,1,3222.153913435992,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,161,0,161,0,,,,,,,161,,,1,3223.9556615112524,X,d,go,d,1,0.42307915503624827,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,162,0,162,0,,,,,,,162,,,1,3225.489994409698,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,163,0,163,0,,,,,,,163,,,1,3227.29148599974,Y,l,go,l,1,0.3024486765207257,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,164,0,164,0,,,,,,,164,,,1,3228.708914000832,X,d,go,d,1,0.42134775855811313,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,165,0,165,0,,,,,,,165,,,1,3230.243668233219,X,None,nogo,l,0,0.534678347670706,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,166,0,166,0,,,,,,,166,,,1,3231.8951746353996,Y,l,go,l,1,0.5796442312421277,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,167,0,167,0,,,,,,,167,,,1,3233.5793031456415,X,d,go,d,1,0.49452119832858443,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,168,0,168,0,,,,,,,168,,,1,3235.1807992932736,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,169,0,169,0,,,,,,,169,,,1,3236.981909307011,Y,l,go,l,1,0.24398750058026053,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,170,0,170,0,,,,,,,170,,,1,3238.3329328479012,X,d,go,d,1,0.42946074006613344,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,171,0,171,0,,,,,,,171,,,1,3239.8673918071145,Y,l,go,l,1,0.3990757261926774,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,172,0,172,0,,,,,,,172,,,1,3241.368846597121,X,d,go,d,1,0.43284353287890553,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,173,0,173,0,,,,,,,173,,,1,3242.9030893135932,X,None,nogo,l,0,0.29204866141662933,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,174,0,174,0,,,,,,,174,,,1,3244.304554624803,Y,l,go,l,1,0.4413574846694246,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,175,0,175,0,,,,,,,175,,,1,3245.855353001709,X,d,go,d,1,0.3473864388652146,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,176,0,176,0,,,,,,,176,,,1,3247.3064416578563,Y,l,go,l,1,0.38279158127261326,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,177,0,177,0,,,,,,,177,,,1,3248.7913160600874,Y,None,nogo,None,1,,,,,,,,,3249.591882557899,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,178,0,178,0,,,,,,,178,,,1,3250.592917710921,X,d,go,d,1,0.26422946943785064,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,179,0,179,0,,,,,,,179,,,1,3251.9607131549856,Y,l,go,l,1,0.35336075056693517,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,180,0,180,0,,,,,,,180,,,1,3253.428476259607,X,d,go,d,1,0.3896512276260182,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,181,0,181,0,,,,,,,181,,,1,3254.9294180791476,Y,l,go,l,1,0.2641790451016277,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,182,0,182,0,,,,,,,182,,,1,3256.296892553044,X,d,go,d,1,0.2730280277028214,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,183,0,183,0,,,,,,,183,,,1,3257.681250930298,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,184,0,184,0,,,,,,,184,,,1,3259.4828947630012,Y,l,go,l,1,0.2073261139448732,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,185,0,185,0,,,,,,,185,,,1,3260.800517528027,X,d,go,d,1,0.346698922716314,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,186,0,186,0,,,,,,,186,,,1,3262.251473335462,Y,l,go,l,1,0.3510645048227161,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,187,0,187,0,,,,,,,187,,,1,3263.719258258323,X,d,go,d,1,0.43484838429139927,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,188,0,188,0,,,,,,,188,,,1,3265.270191423304,Y,l,go,l,1,0.26043213056982495,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,189,0,189,0,,,,,,,189,,,1,3266.63828989811,X,d,go,d,1,0.5080523695214652,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,190,0,190,0,,,,,,,190,,,1,3268.2557914023637,X,None,nogo,None,1,,,,,,,,,3269.056764203764,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,191,0,191,0,,,,,,,191,,,1,3270.0575065078738,Y,l,go,l,1,0.33651224125060253,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,192,0,192,0,,,,,,,192,,,1,3271.50828195145,X,d,go,d,1,0.5175437772704754,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,193,0,193,0,,,,,,,193,,,1,3273.143069783866,Y,l,go,l,1,0.547487093572272,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,194,0,194,0,,,,,,,194,,,1,3274.7943841857777,X,d,go,None,0,,,,,,,,,3275.5947286226437,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,195,0,195,0,,,,,,,195,,,1,3276.5955029267934,X,None,nogo,l,0,0.5023709067318123,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,196,0,196,0,,,,,,,196,,,1,3278.213703098707,Y,l,go,d,0,0.5164664423791692,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,197,0,197,0,,,,,,,197,,,1,3279.8316269066127,X,d,go,l,0,0.21154963521985337,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,198,0,198,0,,,,,,,198,,,1,3281.149342277815,Y,l,go,l,1,0.6518848211562727,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,199,0,199,0,,,,,,,199,,,1,3282.9171547885926,X,d,go,None,0,,,,,,,,,3283.7179855291906,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,200,0,200,0,,,,,,,200,,,1,3284.7183704994386,Y,l,go,l,1,0.6032835383375641,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,201,0,201,0,,,,,,,201,,,1,3286.436708029156,X,d,go,None,0,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,202,0,202,0,,,,,,,202,,,1,3288.2380750129523,X,None,nogo,d,0,0.5244456054933835,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,203,0,203,0,,,,,,,203,,,1,3289.8724962993874,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,204,0,204,0,,,,,,,204,,,1,3291.673660131375,X,d,go,None,0,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,205,0,205,0,,,,,,,205,,,1,3293.475048933411,Y,l,go,l,1,0.3920061401440762,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,206,0,206,0,,,,,,,206,,,1,3294.976549784071,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,207,0,207,0,,,,,,,207,,,1,3296.777549252176,X,d,go,d,1,0.39941706001991406,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,208,0,208,0,,,,,,,208,,,1,3298.278697132657,Y,l,go,l,1,0.22746674928930588,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,209,0,209,0,,,,,,,209,,,1,3299.6134578619967,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,210,0,210,0,,,,,,,210,,,1,3301.414667754667,X,d,go,d,1,0.18035880199749954,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,211,0,211,0,,,,,,,211,,,1,3302.699074956239,Y,l,go,l,1,0.28720647253794596,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,212,0,212,0,,,,,,,212,,,1,3304.1001601456956,Y,None,nogo,None,1,,,,,,,,,3304.9006602191366,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,213,0,213,0,,,,,,,213,,,1,3305.901478644577,X,d,go,d,1,0.21977607143344358,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,214,0,214,0,,,,,,,214,,,1,3307.23595185834,Y,l,go,l,1,0.21504248879500665,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,215,0,215,0,,,,,,,215,,,1,3308.5536269870936,X,d,go,d,1,0.49681841378333047,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,216,0,216,0,,,,,,,216,,,1,3310.1547837402904,Y,l,go,None,0,,,,,,,,,3310.9550738740363,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,217,0,217,0,,,,,,,217,,,1,3311.956205027207,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,218,0,218,0,,,,,,,218,,,1,3313.757441586582,X,d,go,d,1,0.23579403414623812,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,219,0,219,0,,,,,,,219,,,1,3315.1082542180666,Y,l,go,l,1,0.5011660564923659,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,220,0,220,0,,,,,,,220,,,1,3316.726291480678,X,d,go,d,1,0.35560608719242737,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,221,0,221,0,,,,,,,221,,,1,3318.194143797533,X,None,nogo,l,0,0.28013543196721,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,222,0,222,0,,,,,,,222,,,1,3319.578552599094,Y,l,go,l,1,0.3836546128441114,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,223,0,223,0,,,,,,,223,,,1,3321.0627913640637,X,d,go,d,1,0.306363833748037,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,224,0,224,0,,,,,,,224,,,1,3322.480839002441,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,225,0,225,0,,,,,,,225,,,1,3324.281987319264,Y,l,go,l,1,0.3672434374457225,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
,,,,,,,,,,,,8,0,8,0,226,0,226,0,,,,,,,226,,,1,3325.766675539402,X,d,go,None,0,,,,,,,,,,,,,,,,,,,68,001,23,w,Psychologie,2023-01-25_12h01.46.313,00_bat_bachelor,2022.2.4,59.95386815534916,
