loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,9,0,9,0,94,0,94,0,,,,,,,94,,,0.2,6850.071598130031,Y,l,go,l,1,0.332182208832819,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,95,0,95,0,,,,,,,95,,,0.2,6850.705174501985,Y,None,nogo,d,0,0.4178758676862344,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,96,0,96,0,,,,,,,96,,,0.2,6851.439292547191,X,d,go,None,0,,6852.2399740508845,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,97,0,97,0,,,,,,,97,,,0.2,6852.4401594571245,Y,l,go,l,1,0.23450114441220649,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,98,0,98,0,,,,,,,98,,,0.2,6852.990498415034,X,d,go,d,1,0.4197580513282446,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,99,0,99,0,,,,,,,99,,,0.2,6853.724220338641,X,None,nogo,None,1,,6854.524796145255,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,100,0,100,0,,,,,,,100,,,0.2,6854.725190036552,Y,l,go,l,1,0.33298560354160145,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,101,0,101,0,,,,,,,101,,,0.2,6855.3589118631935,X,d,go,d,1,0.3242117768531898,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,102,0,102,0,,,,,,,102,,,0.2,6855.99260653829,X,None,nogo,None,1,,6856.793419920898,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,103,0,103,0,,,,,,,103,,,0.2,6856.993492357331,Y,l,go,l,1,0.5136034756578738,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,104,0,104,0,,,,,,,104,,,0.2,6857.8106107254425,X,d,go,d,1,0.6085155676992144,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,105,0,105,0,,,,,,,105,,,0.2,6858.728289675913,X,None,nogo,None,1,,6859.528684149031,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,106,0,106,0,,,,,,,106,,,0.2,6859.728853555251,Y,l,go,l,1,0.418074655754026,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,107,0,107,0,,,,,,,107,,,0.2,6860.462577903105,X,d,go,d,1,0.32432959515426774,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,108,0,108,0,,,,,,,108,,,0.2,6861.0964786390105,Y,l,go,l,1,0.31483964655490126,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,109,0,109,0,,,,,,,109,,,0.2,6861.713813540671,Y,None,nogo,None,1,,6862.51415128645,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,110,0,110,0,,,,,,,110,,,0.2,6862.71470760215,X,d,go,d,1,0.3292774787405506,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,111,0,111,0,,,,,,,111,,,0.2,6863.3481511254795,Y,l,go,l,1,0.3336197859753156,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,112,0,112,0,,,,,,,112,,,0.2,6863.982219134268,X,d,go,d,1,0.4202875063929241,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,113,0,113,0,,,,,,,113,,,0.2,6864.716072451949,Y,l,go,l,1,0.40746616062824614,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,114,0,114,0,,,,,,,114,,,0.2,6865.433362844473,X,d,go,d,1,0.6334591070335591,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,115,0,115,0,,,,,,,115,,,0.2,6866.367407871425,X,None,nogo,None,1,,6867.1677582232805,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,116,0,116,0,,,,,,,116,,,0.2,6867.368169084293,Y,l,go,l,1,0.23456465962226503,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,117,0,117,0,,,,,,,117,,,0.2,6867.91841398149,X,d,go,d,1,0.5489799948118161,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,118,0,118,0,,,,,,,118,,,0.2,6868.769239533809,Y,l,go,l,1,0.5297038549178978,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,119,0,119,0,,,,,,,119,,,0.2,6869.60329416077,X,d,go,d,1,0.36783509189262986,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,120,0,120,0,,,,,,,120,,,0.2,6870.287027672268,Y,l,go,l,1,0.3078612155513838,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,121,0,121,0,,,,,,,121,,,0.2,6870.904013482679,X,d,go,d,1,0.377808919743984,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,122,0,122,0,,,,,,,122,,,0.2,6871.588037418711,Y,l,go,l,1,0.3188750444096513,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,123,0,123,0,,,,,,,123,,,0.2,6872.221807730239,X,d,go,d,1,0.38904820337484125,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,124,0,124,0,,,,,,,124,,,0.2,6872.922330591347,Y,l,go,l,1,0.34429906906734686,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,125,0,125,0,,,,,,,125,,,0.2,6873.572839828208,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,126,0,126,0,,,,,,,126,,,0.2,6874.573714010883,X,d,go,d,1,0.3245138377533294,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,127,0,127,0,,,,,,,127,,,0.2,6875.207449413283,Y,l,go,l,1,0.29951648018322885,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,128,0,128,0,,,,,,,128,,,0.2,6875.807398116274,Y,None,nogo,None,1,,6876.6081004684675,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,129,0,129,0,,,,,,,129,,,0.2,6876.808501147636,X,d,go,d,1,0.15441524857305922,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,130,0,130,0,,,,,,,130,,,0.2,6877.275269115416,Y,l,go,l,1,0.43912097919383086,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,131,0,131,0,,,,,,,131,,,0.2,6878.025872994782,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,132,0,132,0,,,,,,,132,,,0.2,6879.026928510968,X,d,go,d,1,0.12845158703566995,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,133,0,133,0,,,,,,,133,,,0.2,6879.46038590098,Y,l,go,l,1,0.3023203616903629,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,134,0,134,0,,,,,,,134,,,0.2,6880.0775656509795,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,135,0,135,0,,,,,,,135,,,0.2,6881.07819110612,Y,None,nogo,d,0,0.13954250687675085,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,136,0,136,0,,,,,,,136,,,0.2,6881.528943058365,X,d,go,l,0,0.3947776634740876,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,137,0,137,0,,,,,,,137,,,0.2,6882.229003858432,Y,l,go,None,0,,6883.0296276650915,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,138,0,138,0,,,,,,,138,,,0.2,6883.229884344139,X,d,go,d,1,0.3081938219402218,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,139,0,139,0,,,,,,,139,,,0.2,6883.847232336717,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,140,0,140,0,,,,,,,140,,,0.2,6884.8479891859315,X,None,nogo,l,0,0.37063751884852536,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,141,0,141,0,,,,,,,141,,,0.2,6885.531700394378,Y,l,go,None,0,,6886.332395473844,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,142,0,142,0,,,,,,,142,,,0.2,6886.532323910142,X,d,go,d,1,0.2853482240170706,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,143,0,143,0,,,,,,,143,,,0.2,6887.132812734853,Y,l,go,l,1,0.34143215719086584,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,144,0,144,0,,,,,,,144,,,0.2,6887.783536759802,Y,None,nogo,d,0,0.2836876163491979,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,145,0,145,0,,,,,,,145,,,0.2,6888.367432113882,X,d,go,None,0,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,146,0,146,0,,,,,,,146,,,0.2,6889.368052235688,Y,l,go,l,1,0.6178445464465767,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,147,0,147,0,,,,,,,147,,,0.2,6890.302156899066,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,148,0,148,0,,,,,,,148,,,0.2,6891.3026635662245,X,d,go,d,1,0.3322394210117636,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,149,0,149,0,,,,,,,149,,,0.2,6891.936506605096,Y,l,go,l,1,0.14661499859357718,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,150,0,150,0,,,,,,,150,,,0.2,6892.38707237535,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,151,0,151,0,,,,,,,151,,,0.2,6893.387879648857,X,d,go,None,0,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,152,0,152,0,,,,,,,152,,,0.2,6894.388557952538,Y,l,go,l,1,0.4144722280179849,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,153,0,153,0,,,,,,,153,,,0.2,6895.105562769037,Y,None,nogo,d,0,0.30541272832488175,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,154,0,154,0,,,,,,,154,,,0.2,6895.72285257974,X,d,go,None,0,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,155,0,155,0,,,,,,,155,,,0.2,6896.723802398847,Y,l,go,l,1,0.20789505800348707,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,156,0,156,0,,,,,,,156,,,0.2,6897.240545202949,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,157,0,157,0,,,,,,,157,,,0.2,6898.24154253726,X,d,go,d,1,0.4976325510942843,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,158,0,158,0,,,,,,,158,,,0.2,6899.041928283084,Y,l,go,l,1,0.36885909287957475,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,159,0,159,0,,,,,,,159,,,0.2,6899.725933794849,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,160,0,160,0,,,,,,,160,,,0.2,6900.72680361387,X,d,go,d,1,0.2993201163626509,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,161,0,161,0,,,,,,,161,,,0.2,6901.326984074651,Y,l,go,l,1,0.3867267465684563,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,162,0,162,0,,,,,,,162,,,0.2,6902.027755178438,X,d,go,d,1,0.3747383713052841,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,163,0,163,0,,,,,,,163,,,0.2,6902.71165159918,Y,l,go,l,1,0.3789366784039885,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,164,0,164,0,,,,,,,164,,,0.2,6903.41277421845,Y,None,nogo,None,1,,6904.213689419339,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,165,0,165,0,,,,,,,165,,,0.2,6904.413533007071,X,d,go,d,1,0.3080920036591124,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,166,0,166,0,,,,,,,166,,,0.2,6905.064036910582,Y,l,go,l,1,0.3622409046511166,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,167,0,167,0,,,,,,,167,,,0.2,6905.764440013998,X,d,go,d,1,0.46205869840923697,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,168,0,168,0,,,,,,,168,,,0.2,6906.548459683356,Y,l,go,l,1,0.44558983396564145,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,169,0,169,0,,,,,,,169,,,0.2,6907.31575594256,Y,None,nogo,None,1,,6908.116522779659,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,170,0,170,0,,,,,,,170,,,0.2,6908.316406124999,X,d,go,d,1,0.16637113895558286,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,171,0,171,0,,,,,,,171,,,0.2,6908.800223321436,Y,l,go,None,0,,6909.6011443405005,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,172,0,172,0,,,,,,,172,,,0.2,6909.800870109932,X,d,go,None,0,,6910.601568098486,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,173,0,173,0,,,,,,,173,,,0.2,6910.801613383388,Y,l,go,l,1,0.33629081888648216,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,174,0,174,0,,,,,,,174,,,0.2,6911.485702774022,Y,None,nogo,None,1,,6912.286386701948,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,175,0,175,0,,,,,,,175,,,0.2,6912.486249198788,X,d,go,d,1,0.2198635544627905,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,176,0,176,0,,,,,,,176,,,0.2,6913.036920763072,Y,l,go,l,1,0.18147757784754504,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,177,0,177,0,,,,,,,177,,,0.2,6913.553633991411,X,d,go,d,1,0.3687849109846866,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,178,0,178,0,,,,,,,178,,,0.2,6914.2708681414515,Y,l,go,l,1,0.3545453820261173,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,179,0,179,0,,,,,,,179,,,0.2,6914.971567972432,Y,None,nogo,None,1,,6915.772321233773,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,180,0,180,0,,,,,,,180,,,0.2,6915.972352458048,X,d,go,d,1,0.398044090878102,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,181,0,181,0,,,,,,,181,,,0.2,6916.706254745455,Y,l,go,l,1,0.3520188341208268,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,182,0,182,0,,,,,,,182,,,0.2,6917.389938317516,X,d,go,d,1,0.40396215723012574,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,183,0,183,0,,,,,,,183,,,0.2,6918.140470924089,X,None,nogo,None,1,,6918.941508306918,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,184,0,184,0,,,,,,,184,,,0.2,6919.14153177361,Y,l,go,l,1,0.3816038325167028,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,185,0,185,0,,,,,,,185,,,0.2,6919.841777301117,X,d,go,d,1,0.43152630516851787,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,186,0,186,0,,,,,,,186,,,0.2,6920.609219984704,Y,l,go,l,1,0.4008998512290418,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,187,0,187,0,,,,,,,187,,,0.2,6921.342986999269,X,d,go,d,1,0.4519471734529361,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,188,0,188,0,,,,,,,188,,,0.2,6922.110496591995,Y,l,go,l,1,0.37230152045958675,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,189,0,189,0,,,,,,,189,,,0.2,6922.8107474528515,X,d,go,d,1,0.37499049276812,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,190,0,190,0,,,,,,,190,,,0.2,6923.527888996745,Y,l,go,l,1,0.410779618381639,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,191,0,191,0,,,,,,,191,,,0.2,6924.278782330948,X,d,go,None,0,,6925.0790875918465,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,192,0,192,0,,,,,,,192,,,0.2,6925.279260876865,X,None,nogo,l,0,0.6105160544975661,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,193,0,193,0,,,,,,,193,,,0.2,6926.230316829402,Y,l,go,None,0,,6927.030912999675,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,9,0,9,0,194,0,194,0,,,,,,,194,,,0.2,6927.230811375339,X,d,go,d,1,0.24296369806688745,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
