loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,5,0,5,0,220,0,220,0,,,,,,,220,,,0.2,2582.767618164653,Y,None,nogo,l,0,0.4105792928021401,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,221,0,221,0,,,,,,,221,,,0.2,2583.401267489651,X,l,go,l,1,0.35230201575905085,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,222,0,222,0,,,,,,,222,,,0.2,2583.984728742158,Y,d,go,d,1,0.36263412702828646,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,223,0,223,0,,,,,,,223,,,0.2,2584.567948540207,X,l,go,l,1,0.6896214464213699,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,224,0,224,0,,,,,,,224,,,0.2,2585.4846710450947,X,None,nogo,None,1,,2586.2846896634437,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,225,0,225,0,,,,,,,225,,,0.2,2586.4845992876217,Y,d,go,d,1,0.48588006803765893,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,226,0,226,0,,,,,,,226,,,0.2,2587.2012642896734,X,l,go,l,1,0.5848108811769634,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,227,0,227,0,,,,,,,227,,,0.2,2588.017940831138,X,None,nogo,None,1,,2588.8179575097747,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,228,0,228,0,,,,,,,228,,,0.2,2589.017622285988,Y,d,go,d,1,0.1453053681179881,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,229,0,229,0,,,,,,,229,,,0.2,2589.384277930483,X,l,go,l,1,0.43426460307091475,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,230,0,230,0,,,,,,,230,,,0.2,2590.0512673442718,Y,d,go,d,1,0.5188710663933307,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,231,0,231,0,,,,,,,231,,,0.2,2590.8009267384186,X,l,go,l,1,0.4265157619956881,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,232,0,232,0,,,,,,,232,,,0.2,2591.4512882896233,Y,d,go,d,1,0.52784657292068,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,233,0,233,0,,,,,,,233,,,0.2,2592.2009486537427,X,l,go,l,1,0.3686026060022414,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,234,0,234,0,,,,,,,234,,,0.2,2592.801398495678,X,None,nogo,d,0,0.41006050538271666,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,235,0,235,0,,,,,,,235,,,0.2,2593.4346211543307,X,None,nogo,d,0,0.43099866691045463,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,236,0,236,0,,,,,,,236,,,0.2,2594.0843640393578,Y,d,go,d,1,0.5983982619363815,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,237,0,237,0,,,,,,,237,,,0.2,2594.901264095679,X,l,go,l,1,0.4685666305013001,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,238,0,238,0,,,,,,,238,,,0.2,2595.6009468112607,X,None,nogo,None,1,,2596.4010677323677,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,239,0,239,0,,,,,,,239,,,0.2,2596.6012949321885,Y,d,go,d,1,0.33658130397088826,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,240,0,240,0,,,,,,,240,,,0.2,2597.167622625362,X,l,go,l,1,0.5389360166154802,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,241,0,241,0,,,,,,,241,,,0.2,2597.9343646697234,Y,d,go,d,1,0.41220644279383123,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,242,0,242,0,,,,,,,242,,,0.2,2598.567944176495,Y,None,nogo,l,0,0.38645277079194784,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,243,0,243,0,,,,,,,243,,,0.2,2599.184600063367,X,l,go,l,1,0.40999844460748136,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,244,0,244,0,,,,,,,244,,,0.2,2599.8179017524235,Y,d,go,d,1,0.44831937714479864,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,245,0,245,0,,,,,,,245,,,0.2,2600.484804378357,X,l,go,l,1,0.5170247652567923,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,246,0,246,0,,,,,,,246,,,0.2,2601.2346494693775,X,None,nogo,d,0,0.424103643046692,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,247,0,247,0,,,,,,,247,,,0.2,2601.884536839323,Y,d,go,d,1,0.4780168030411005,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,248,0,248,0,,,,,,,248,,,0.2,2602.584553130204,X,l,go,l,1,0.36938030226156116,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,5,0,5,0,249,0,249,0,,,,,,,249,,,0.2,2603.184614608763,Y,d,go,d,1,0.45772494398988783,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,0,,,1,2759.650880338624,X,l,go,l,1,0.40758584113791585,,,,,,,,,2603.6697700172663,space,154.96466457354836,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,1,,,1,2761.084411554504,Y,d,go,d,1,0.3175573223270476,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,2,,,1,2762.4344175180886,X,l,go,l,1,0.4075295985676348,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,3,,,1,2763.8676941888407,X,None,nogo,d,0,0.3022240037098527,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,4,,,1,2765.201086350484,Y,d,go,d,1,0.48949606460519135,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,5,,,1,2766.717745728325,X,l,go,l,1,0.36504188226535916,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,6,,,1,2768.1010825687554,X,None,nogo,d,0,0.3405754817649722,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,7,,,1,2769.46755300113,Y,d,go,d,1,0.30268121557310224,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,8,,,1,2770.801056192955,X,l,go,l,1,0.36185255204327404,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,9,,,1,2772.184432306094,Y,d,go,d,1,0.3531248029321432,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,10,,,1,2773.567617873894,X,l,go,l,1,0.33138761180453,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,11,,,1,2774.9177731706295,X,None,nogo,None,1,,2775.717742334353,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,12,,,1,2776.7177462130785,Y,d,go,d,1,0.41324062342755497,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,13,,,1,2778.151074762689,X,l,go,l,1,0.3235839831177145,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,14,,,1,2779.500738908304,Y,d,go,d,1,0.3335248217917979,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,15,,,1,2780.850705114426,Y,None,nogo,l,0,0.2957260706461966,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,16,,,1,2782.1677195949014,X,l,go,l,1,0.32175707584246993,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,17,,,1,2783.5177134373225,Y,d,go,d,1,0.3000082483049482,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,18,,,1,2784.8343599182554,X,l,go,l,1,0.32858422049321234,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,19,,,1,2786.1843847909477,X,None,nogo,d,0,0.35345304501242936,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,20,,,1,2787.567414237652,Y,d,go,d,1,0.3794025955721736,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,21,,,1,2788.9674778496847,X,l,go,l,1,0.3705352102406323,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,22,,,1,2790.3673804921564,X,None,nogo,l,0,0.6352840443141758,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,23,,,1,2792.034376209136,Y,d,go,d,1,0.40809153742156923,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,24,,,1,2793.467729001073,X,l,go,l,1,0.3979092442896217,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,25,,,1,2794.884366657585,Y,d,go,None,0,,2795.684058488114,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,,26,,,1,2796.6840565488674,X,l,go,l,1,0.38184913876466453,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,,27,,,1,2798.0840503426734,X,None,nogo,d,0,0.35826613125391304,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,,28,,,1,2799.467671788996,X,None,nogo,d,0,0.3658258814830333,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,,29,,,1,2800.8512486291584,Y,d,go,d,1,0.5344982028473169,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,30,0,30,0,,,,,,,30,,,1,2802.4173799590208,X,l,go,l,1,0.3776464762631804,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,31,0,31,0,,,,,,,31,,,1,2803.817776176613,X,None,nogo,None,1,,2804.6173826740123,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,32,0,32,0,,,,,,,32,,,1,2805.6177118858323,Y,d,go,d,1,0.3934811274521053,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,33,0,33,0,,,,,,,33,,,1,2807.0343844515737,X,l,go,l,1,0.4316255752928555,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,34,0,34,0,,,,,,,34,,,1,2808.4843767425045,Y,d,go,d,1,0.3582792221568525,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,35,0,35,0,,,,,,,35,,,1,2809.8678042495158,Y,None,nogo,None,1,,2810.6677549888846,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,36,0,36,0,,,,,,,36,,,1,2811.667687110137,Y,None,nogo,None,1,,2812.4674157891423,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,37,0,37,0,,,,,,,37,,,1,2813.467554455623,X,l,go,l,1,0.47923958976753056,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,38,0,38,0,,,,,,,38,,,1,2814.967355183093,Y,d,go,d,1,0.49855157104320824,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,39,0,39,0,,,,,,,39,,,1,2816.484371894039,X,l,go,l,1,0.32634179876185954,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,40,0,40,0,,,,,,,40,,,1,2817.8343705849256,Y,d,go,d,1,0.38324501598253846,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,41,0,41,0,,,,,,,41,,,1,2819.2343231667764,X,l,go,l,1,0.3759019928984344,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,42,0,42,0,,,,,,,42,,,1,2820.634376112139,Y,d,go,d,1,0.383416167460382,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,43,0,43,0,,,,,,,43,,,1,2822.0340198457707,X,l,go,l,1,0.4724662627559155,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,44,0,44,0,,,,,,,44,,,1,2823.534171118401,Y,d,go,d,1,0.49224660731852055,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,45,0,45,0,,,,,,,45,,,1,2825.0510108596645,X,l,go,l,1,0.30242085200734437,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,46,0,46,0,,,,,,,46,,,1,2826.3842575668823,X,None,nogo,None,1,,2827.1843241848983,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,47,0,47,0,,,,,,,47,,,1,2828.184337275801,Y,d,go,d,1,0.40145251364447176,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,48,0,48,0,,,,,,,48,,,1,2829.617669219151,X,l,go,l,1,0.3928454916458577,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,49,0,49,0,,,,,,,49,,,1,2831.034087724518,Y,d,go,d,1,0.3993909398559481,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,50,0,50,0,,,,,,,50,,,1,2832.450681744842,X,l,go,l,1,0.3600304932333529,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,51,0,51,0,,,,,,,51,,,1,2833.8347962815315,Y,d,go,d,1,0.35128480452112854,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,52,0,52,0,,,,,,,52,,,1,2835.217991546262,X,l,go,l,1,0.3276329489890486,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,53,0,53,0,,,,,,,53,,,1,2836.5677836919203,Y,d,go,d,1,0.32196168159134686,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,54,0,54,0,,,,,,,54,,,1,2837.9177309889346,X,l,go,l,1,0.36416527698747814,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,55,0,55,0,,,,,,,55,,,1,2839.301467343932,X,None,nogo,d,0,0.26113604358397424,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,56,0,56,0,,,,,,,56,,,1,2840.5843097364996,Y,d,go,d,1,0.3699723018798977,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,57,0,57,0,,,,,,,57,,,1,2841.9842123789713,X,l,go,l,1,0.36266127857379615,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,58,0,58,0,,,,,,,58,,,1,2843.367650552653,Y,d,go,d,1,0.3382259081117809,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,59,0,59,0,,,,,,,59,,,1,2844.7343304394744,X,l,go,l,1,0.31577841471880674,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,60,0,60,0,,,,,,,60,,,1,2846.0676697525196,X,None,nogo,None,1,,2846.867640855722,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,61,0,61,0,,,,,,,61,,,1,2847.8676578253508,Y,d,go,d,1,0.33376724598929286,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,62,0,62,0,,,,,,,62,,,1,2849.2339895912446,X,l,go,l,1,0.32808870589360595,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,63,0,63,0,,,,,,,63,,,1,2850.5839902216103,Y,d,go,d,1,0.3696712111122906,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,64,0,64,0,,,,,,,64,,,1,2851.9839845004026,X,l,go,l,1,0.36324939923360944,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,65,0,65,0,,,,,,,65,,,1,2853.3676355222706,Y,d,go,d,1,0.3218695605173707,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,66,0,66,0,,,,,,,66,,,1,2854.7176056071185,X,l,go,l,1,0.30047030840069056,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,67,0,67,0,,,,,,,67,,,1,2856.0509841931053,X,None,nogo,d,0,0.34392917552031577,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,68,0,68,0,,,,,,,68,,,1,2857.4173227469437,Y,d,go,d,1,0.35201547062024474,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,69,0,69,0,,,,,,,69,,,1,2858.8008578901645,X,l,go,l,1,0.2981687351129949,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,70,0,70,0,,,,,,,70,,,1,2860.117324007442,Y,d,go,d,1,0.32442131568677723,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
,,,,,,,,,,,,6,0,6,0,71,0,71,0,,,,,,,71,,,1,2861.467624758603,X,l,go,l,1,0.2708751857280731,,,,,,,,,,,,,,,,,3,001,2022-12-14_14h24.57.588,00_bat_bachelor,2022.2.4,60.024155189709255,
