loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,stimulus.stopped,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6,0,6,0,211,0,211,0,,,,,,,211,,,1,3212.0909218292218,Y,None,nogo,None,1,,,,,,,,,3212.8915503877215,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,212,0,212,0,,,,,,,212,,,1,3213.8924463890144,X,l,go,l,1,0.41138581061386503,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,213,0,213,0,,,,,,,213,,,1,3215.4102105360653,Y,d,go,d,1,0.4618712173833046,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,214,0,214,0,,,,,,,214,,,1,3216.9781076045183,Y,None,nogo,None,1,,,,,,,,,3217.778666344733,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,215,0,215,0,,,,,,,215,,,1,3218.7791390726925,X,l,go,l,1,0.2923548496037256,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,216,0,216,0,,,,,,,216,,,1,3220.1804691109865,Y,d,go,d,1,0.34755347535246983,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,217,0,217,0,,,,,,,217,,,1,3221.631683343061,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,218,0,218,0,,,,,,,218,,,1,3223.432664871769,X,l,go,l,1,0.3591937347082421,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,219,0,219,0,,,,,,,219,,,1,3224.9007712496095,Y,d,go,d,1,0.3320058163662907,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,220,0,220,0,,,,,,,220,,,1,3226.3349134568416,X,l,go,l,1,0.3851792270434089,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,221,0,221,0,,,,,,,221,,,1,3227.8364278833033,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,222,0,222,0,,,,,,,222,,,1,3229.637625169882,Y,d,go,d,1,0.3944223920116201,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,223,0,223,0,,,,,,,223,,,1,3231.1388976565795,X,l,go,l,1,0.4457262241921853,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,224,0,224,0,,,,,,,224,,,1,3232.6900747007167,X,None,nogo,None,1,,,,,,,,,3233.490743501694,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,225,0,225,0,,,,,,,225,,,1,3234.4916477454244,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,226,0,226,0,,,,,,,226,,,1,3236.2931373960746,Y,d,go,d,1,0.3633183467609342,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,227,0,227,0,,,,,,,227,,,1,3237.7772239183832,X,l,go,l,1,0.4152762404992245,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,228,0,228,0,,,,,,,228,,,1,3239.2948106106487,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,229,0,229,0,,,,,,,229,,,1,3241.09646317063,Y,d,go,d,1,0.3440615914587397,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,230,0,230,0,,,,,,,230,,,1,3242.5472740081605,X,l,go,l,1,0.41301587360794656,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,231,0,231,0,,,,,,,231,,,1,3244.065116215934,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,232,0,232,0,,,,,,,232,,,1,3245.866726109176,Y,d,go,d,1,0.34131686022737995,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,233,0,233,0,,,,,,,233,,,1,3247.3176135529066,X,l,go,l,1,0.31486639750073664,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,234,0,234,0,,,,,,,234,,,1,3248.7353688272124,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,235,0,235,0,,,,,,,235,,,1,3250.5368289020553,Y,d,go,d,1,0.26263844274217263,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,236,0,236,0,,,,,,,236,,,1,3251.904755740252,X,l,go,l,1,0.3350773359707091,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,237,0,237,0,,,,,,,237,,,1,3253.355905002536,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,238,0,238,0,,,,,,,238,,,1,3255.156904470641,Y,d,go,d,1,0.3632461042434443,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,239,0,239,0,,,,,,,239,,,1,3256.6249686666124,X,l,go,l,1,0.3195864043664187,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,240,0,240,0,,,,,,,240,,,1,3258.059094873839,Y,d,go,d,1,0.35731494409264997,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,241,0,241,0,,,,,,,241,,,1,3259.527258948743,X,l,go,l,1,0.3767297602025792,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,242,0,242,0,,,,,,,242,,,1,3261.0117517746694,Y,d,go,d,1,0.3809944936656393,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,243,0,243,0,,,,,,,243,,,1,3262.496249933931,X,l,go,l,1,0.31972701064660214,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,244,0,244,0,,,,,,,244,,,1,3263.930364019936,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,245,0,245,0,,,,,,,245,,,1,3265.732013185974,Y,d,go,d,1,0.38028128052246757,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,246,0,246,0,,,,,,,246,,,1,3267.216390132933,X,l,go,l,1,0.4324927504057996,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,247,0,247,0,,,,,,,247,,,1,3268.7506663039967,Y,d,go,d,1,0.4335288731381297,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,248,0,248,0,,,,,,,248,,,1,3270.285463687964,Y,None,nogo,l,0,0.24357465744833462,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,6,0,6,0,249,0,249,0,,,,,,,249,,,1,3271.6365652895474,X,l,go,l,1,0.23549464569077827,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,0,,,0.2,3305.5623857877217,X,l,go,None,0,,,,,,,,,,3271.988191497978,space,33.34369116669404,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,1,,,0.2,3306.5631654252065,Y,d,go,d,1,0.3008940135187004,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,2,,,0.2,3307.180111292284,X,l,go,l,1,0.16509696753928438,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,3,,,0.2,3307.647345911304,X,None,nogo,l,0,0.4813073668628931,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,4,,,0.2,3308.4311802635493,Y,d,go,d,1,0.2256366919609718,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,,5,,,0.2,3308.964993888483,X,l,go,l,1,0.3949814231309574,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,,6,,,0.2,3309.6655932105496,Y,d,go,d,1,0.35098184397793375,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,,,,7,,,0.2,3310.332685574831,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,8,0,8,0,,,,,,,8,,,0.2,3311.333489454788,Y,None,nogo,l,0,0.25157660848344676,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,9,0,9,0,,,,,,,9,,,0.2,3311.9005831281247,X,l,go,None,0,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,10,0,10,0,,,,,,,10,,,0.2,3312.9013520989392,Y,d,go,d,1,0.2031004167511128,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,11,0,11,0,,,,,,,11,,,0.2,3313.418076244474,Y,None,nogo,l,0,0.21337728018988855,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,12,0,12,0,,,,,,,12,,,0.2,3313.9355165122834,X,l,go,None,0,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,13,0,13,0,,,,,,,13,,,0.2,3314.936279664893,Y,d,go,d,1,0.26445468780002557,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,14,0,14,0,,,,,,,14,,,0.2,3315.5033757624915,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,15,0,15,0,,,,,,,15,,,0.2,3316.5040894605045,X,l,go,l,1,0.4885568319587037,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,16,0,16,0,,,,,,,16,,,0.2,3317.304772806936,Y,d,go,d,1,0.42363794962875545,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,17,0,17,0,,,,,,,17,,,0.2,3318.03862648044,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,18,0,18,0,,,,,,,18,,,0.2,3319.0392946026113,X,l,go,l,1,0.44860671323840506,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,19,0,19,0,,,,,,,19,,,0.2,3319.7899769066426,Y,d,go,d,1,0.2908508474356495,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,20,0,20,0,,,,,,,20,,,0.2,3320.3903743860137,X,l,go,l,1,0.37816248956369236,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,21,0,21,0,,,,,,,21,,,0.2,3321.074085441098,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,22,0,22,0,,,,,,,22,,,0.2,3322.0749348968675,Y,d,go,d,1,0.32535950365127064,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,23,0,23,0,,,,,,,23,,,0.2,3322.708833031036,X,l,go,l,1,0.3160169446200598,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,24,0,24,0,,,,,,,24,,,0.2,3323.3259068983025,Y,d,go,d,1,0.3864500167837832,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,25,0,25,0,,,,,,,25,,,0.2,3324.026468886994,X,l,go,None,0,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,26,0,26,0,,,,,,,26,,,0.2,3325.027358585241,Y,d,go,d,1,0.3814730398298707,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,27,0,27,0,,,,,,,27,,,0.2,3325.711158367747,X,l,go,l,1,0.3696490226429887,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,28,0,28,0,,,,,,,28,,,0.2,3326.39498772606,Y,d,go,d,1,0.39006505234283395,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,29,0,29,0,,,,,,,29,,,0.2,3327.0954876540345,Y,None,nogo,None,1,,,,,,,,,3327.8961831217166,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,30,0,30,0,,,,,,,30,,,0.2,3328.096331776498,X,l,go,l,1,0.23983986413804814,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,31,0,31,0,,,,,,,31,,,0.2,3328.646645304223,Y,d,go,d,1,0.26653129688929766,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,32,0,32,0,,,,,,,32,,,0.2,3329.213453401404,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,33,0,33,0,,,,,,,33,,,0.2,3330.214360554237,X,l,go,l,1,0.2181249234417919,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,34,0,34,0,,,,,,,34,,,0.2,3330.7483079975354,Y,d,go,d,1,0.24381950628594495,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,35,0,35,0,,,,,,,35,,,0.2,3331.298738858779,Y,None,nogo,l,0,0.26999263526522554,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,36,0,36,0,,,,,,,36,,,0.2,3331.882569041307,X,l,go,None,0,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,37,0,37,0,,,,,,,37,,,0.2,3332.8832701332576,Y,d,go,d,1,0.20484975262661465,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,38,0,38,0,,,,,,,38,,,0.2,3333.400253673113,X,l,go,l,1,0.24825102789327502,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,39,0,39,0,,,,,,,39,,,0.2,3333.950755322323,Y,d,go,d,1,0.25869710367987864,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,40,0,40,0,,,,,,,40,,,0.2,3334.517640025675,X,l,go,l,1,0.26700014603557065,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,41,0,41,0,,,,,,,41,,,0.2,3335.0847749112,X,None,nogo,d,0,0.24357805139152333,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,42,0,42,0,,,,,,,42,,,0.2,3335.6352557118807,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,43,0,43,0,,,,,,,43,,,0.2,3336.6359286825755,X,l,go,l,1,0.42018679311149754,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,44,0,44,0,,,,,,,44,,,0.2,3337.370106235321,X,None,nogo,d,0,0.10252475528977811,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,45,0,45,0,,,,,,,45,,,0.2,3337.7867017503595,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,46,0,46,0,,,,,,,46,,,0.2,3338.787729630654,X,l,go,l,1,0.1882732436642982,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,47,0,47,0,,,,,,,47,,,0.2,3339.2881744797633,Y,d,go,d,1,0.16825430546305142,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,48,0,48,0,,,,,,,48,,,0.2,3339.771877486375,Y,None,nogo,l,0,0.35666960981325246,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,49,0,49,0,,,,,,,49,,,0.2,3340.438889850513,X,l,go,None,0,,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,50,0,50,0,,,,,,,50,,,0.2,3341.4396665789245,Y,d,go,d,1,0.22493075151578523,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,51,0,51,0,,,,,,,51,,,0.2,3341.9734821432503,X,l,go,l,1,0.13945717268506996,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,52,0,52,0,,,,,,,52,,,0.2,3342.423844980134,X,None,nogo,d,0,0.20080998918274418,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,53,0,53,0,,,,,,,53,,,0.2,3342.9406656106585,X,None,nogo,l,0,0.0833528486546129,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,54,0,54,0,,,,,,,54,,,0.2,3343.324238047382,Y,d,go,d,1,0.06742603759630583,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
,,,,,,,,,,,,7,0,7,0,55,0,55,0,,,,,,,55,,,0.2,3343.708155696717,X,l,go,d,0,0.11636429055943154,,,,,,,,,,,,,,,,,,63,001,19,w,Psychologie,2023-01-25_09h05.18.746,00_bat_bachelor,2022.2.4,59.913289002238386,
