loop_instruction.thisRepN;loop_instruction.thisTrialN;loop_instruction.thisN;loop_instruction.thisIndex;loop_rsi_practice.thisRepN;loop_rsi_practice.thisTrialN;loop_rsi_practice.thisN;loop_rsi_practice.thisIndex;loop_practice.thisRepN;loop_practice.thisTrialN;loop_practice.thisN;loop_practice.thisIndex;loop_exp.thisRepN;loop_exp.thisTrialN;loop_exp.thisN;loop_exp.thisIndex;loop_trials.thisRepN;loop_trials.thisTrialN;loop_trials.thisN;loop_trials.thisIndex;map_condition;map_x_key;map_y_key;key_resp_welcome.started;key_resp_welcome.keys;key_resp_welcome.rt;index;text_empty_rsi_practice.started;text_empty_rsi_practice.stopped;rsi;stimulus.started;stimulus;correct;trial_type;key_resp_trial.keys;key_resp_trial.corr;stimulus.stopped;key_resp_trial.rt;key_resp_instruction_rsi.started;key_resp_instruction_rsi.keys;key_resp_instruction_rsi.rt;key_resp_instruction_rsi.stopped;key_resp_instruction_final.started;key_resp_instruction_final.keys;key_resp_instruction_final.rt;key_resp_break.started;key_resp_break.keys;key_resp_break.rt;key_resp_break.stopped;key_resp_end_screen.started;image_end_screen.started;key_resp_end_screen.stopped;image_end_screen.stopped;key_resp_end_screen.keys;participant;session;Alter;Geschlecht (w/m/d/andere);Studiengang;date;expName;psychopyVersion;frameRate
;;;;;;;;;;;;9;0;9;0;71;0;71;0;;;;;;;71;;;0.2;423.598.052.316.095;Y;l;go;l;1;;0.2924656410468742;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;72;0;72;0;;;;;;;72;;;0.2;423.658.073.183.964;Y;None;nogo;d;0;;0.3155172662809491;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;73;0;73;0;;;;;;;73;;;0.2;4.237.197.828.267.750;Y;None;nogo;d;0;;0.35496306529967114;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;74;0;74;0;;;;;;;74;;;0.2;4.237.865.369.277.420;X;d;go;d;1;;0.5682007800787687;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;75;0;75;0;;;;;;;75;;;0.2;4.238.749.299.030.630;Y;l;go;l;1;;0.29204673221101984;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;76;0;76;0;;;;;;;76;;;0.2;4.239.349.460.194.230;Y;None;nogo;None;1;424.015.046.247.252;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;77;0;77;0;;;;;;;77;;;0.2;4.240.350.527.830.070;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;78;0;78;0;;;;;;;78;;;0.2;4.241.351.026.254.060;X;d;go;d;1;;0.3448491308372468;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;79;0;79;0;;;;;;;79;;;0.2;4.242.001.518.059.870;Y;l;go;l;1;;0.4801120955380611;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;80;0;80;0;;;;;;;80;;;0.2;4.242.785.815.861.420;X;d;go;d;1;;0.5430783680640161;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;81;0;81;0;;;;;;;81;;;0.2;4.243.636.104.903.700;X;None;nogo;None;1;4.244.436.668.394.360;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;82;0;82;0;;;;;;;82;;;0.2;4.244.637.120.175.930;Y;l;go;l;1;;0.4197412157081999;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;83;0;83;0;;;;;;;83;;;0.2;4.245.371.109.153.430;X;d;go;d;1;;0.3731322686653584;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;84;0;84;0;;;;;;;84;;;0.2;4.246.055.048.215.720;Y;l;go;l;1;;0.37728547875303775;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;85;0;85;0;;;;;;;85;;;0.2;4.246.738.466.066.190;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;86;0;86;0;;;;;;;86;;;0.2;4.247.739.320.853.660;X;d;go;d;1;;0.22925452020717785;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;87;0;87;0;;;;;;;87;;;0.2;4.248.273.099.503.940;Y;l;go;l;1;;0.47903136879904196;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;88;0;88;0;;;;;;;88;;;0.2;424.905.720.482.074;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;89;0;89;0;;;;;;;89;;;0.2;4.250.057.685.305.360;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;90;0;90;0;;;;;;;90;;;0.2;4.251.058.649.668.520;X;d;go;d;1;;0.23878227319801226;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;91;0;91;0;;;;;;;91;;;0.2;4.251.609.202.128.890;Y;l;go;l;1;;0.21616070839809254;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;92;0;92;0;;;;;;;92;;;0.2;4.252.125.907.332.920;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;93;0;93;0;;;;;;;93;;;0.2;42.531.269.749.687.600;X;d;go;d;1;;0.3134522975888103;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;94;0;94;0;;;;;;;94;;;0.2;4.253.744.023.396.860;Y;l;go;l;1;;0.22477791627170518;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;95;0;95;0;;;;;;;95;;;0.2;425.427.751.453.215;X;d;go;d;1;;0.5872465890133753;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;96;0;96;0;;;;;;;96;;;0.2;4.255.178.379.065.060;Y;l;go;l;1;;0.30979363271035254;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;97;0;97;0;;;;;;;97;;;0.2;425.579.552.882.642;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;98;0;98;0;;;;;;;98;;;0.2;425.679.619.646.247;X;d;go;d;1;;0.2764006791403517;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;99;0;99;0;;;;;;;99;;;0.2;42.573.801.869.672.000;Y;l;go;l;1;;0.2205107668414712;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;100;0;100;0;;;;;;;100;;;0.2;4.257.913.909.859.950;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;101;0;101;0;;;;;;;101;;;0.2;425.891.466.185.957;X;d;go;d;1;;0.34960597701137885;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;102;0;102;0;;;;;;;102;;;0.2;4.259.564.943.726.110;Y;l;go;l;1;;0.2920923079364002;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;103;0;103;0;;;;;;;103;;;0.2;42.601.656.120.409.000;X;d;go;d;1;;0.427070181875024;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;104;0;104;0;;;;;;;104;;;0.2;4.260.899.230.594.330;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;105;0;105;0;;;;;;;105;;;0.2;426.190.022.259.386;Y;l;go;l;1;;0.3568355492898263;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;106;0;106;0;;;;;;;106;;;0.2;42.625.674.145.128;X;d;go;d;1;;0.31374805502127856;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;107;0;107;0;;;;;;;107;;;0.2;4.263.184.302.456.090;X;None;nogo;l;0;;0.3206678092246875;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;108;0;108;0;;;;;;;108;;;0.2;4.263.818.175.118.470;Y;l;go;l;1;;0.6468455904978327;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;109;0;109;0;;;;;;;109;;;0.2;4.264.768.867.506.000;X;d;go;d;1;;0.4158464297070168;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;110;0;110;0;;;;;;;110;;;0.2;4.265.486.267.400.610;Y;l;go;l;1;;0.5460480635520071;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;111;0;111;0;;;;;;;111;;;0.2;4.266.336.923.957.860;X;d;go;d;1;;0.49507742159767076;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;112;0;112;0;;;;;;;112;;;0.2;4.267.137.621.751.460;Y;l;go;l;1;;0.47951039887266234;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;113;0;113;0;;;;;;;113;;;0.2;4.267.921.247.553.370;X;d;go;d;1;;0.4149145513656549;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;114;0;114;0;;;;;;;114;;;0.2;4.268.638.360.902.600;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;115;0;115;0;;;;;;;115;;;0.2;4.269.639.247.205.220;Y;l;go;l;1;;0.3297480472247116;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;116;0;116;0;;;;;;;116;;;0.2;42.702.731.887.160.300;X;d;go;d;1;;0.46373101259814575;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;117;0;117;0;;;;;;;117;;;0.2;427.104.066.325.305;Y;l;go;l;1;;0.41628812649287283;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;118;0;118;0;;;;;;;118;;;0.2;4.271.757.887.632.520;X;d;go;d;1;;0.4830861546797678;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;119;0;119;0;;;;;;;119;;;0.2;4.272.541.666.161.610;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;120;0;120;0;;;;;;;120;;;0.2;4.273.542.304.221.940;Y;l;go;l;1;;0.2820826158276759;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;121;0;121;0;;;;;;;121;;;0.2;4.274.126.358.726.640;X;d;go;d;1;;0.38661153480643407;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;122;0;122;0;;;;;;;122;;;0.2;4.274.826.447.599.330;Y;l;go;l;1;;0.4387366004521027;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;123;0;123;0;;;;;;;123;;;0.2;4.275.577.422.750.350;X;d;go;d;1;;0.6156339691951871;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;124;0;124;0;;;;;;;124;;;0.2;4.276.494.822.548.000;Y;l;go;l;1;;0.5136194732622243;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;125;0;125;0;;;;;;;125;;;0.2;4.277.312.104.091.100;X;d;go;d;1;;0.43293490627547726;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;126;0;126;0;;;;;;;126;;;0.2;4.278.045.936.947.450;Y;l;go;l;1;;0.46629828406730667;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;127;0;127;0;;;;;;;127;;;0.2;42.788.128.286.967.900;Y;None;nogo;None;1;4.279.613.791.217.560;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;128;0;128;0;;;;;;;128;;;0.2;427.981.399.330.229;X;d;go;d;1;;0.33083022851496935;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;129;0;129;0;;;;;;;129;;;0.2;4.280.447.726.328.390;Y;l;go;l;1;;0.24083609035005793;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;130;0;130;0;;;;;;;130;;;0.2;428.099.803.830.398;X;d;go;d;1;;0.5224926810478792;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;131;0;131;0;;;;;;;131;;;0.2;4.281.832.124.202.620;Y;l;go;l;1;;0.3771366302971728;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;132;0;132;0;;;;;;;132;;;0.2;4.282.516.031.264.960;X;d;go;d;1;;0.3642658487078734;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;133;0;133;0;;;;;;;133;;;0.2;4.283.183.038.456.710;Y;l;go;l;1;;0.33756137680029497;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;134;0;134;0;;;;;;;134;;;0.2;4.283.833.593.777.670;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;135;0;135;0;;;;;;;135;;;0.2;42.848.344.713.529.800;X;d;go;d;1;;0.1258441461250186;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;136;0;136;0;;;;;;;136;;;0.2;4.285.268.165.203.330;Y;l;go;l;1;;0.188721691374667;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;137;0;137;0;;;;;;;137;;;0.2;4.285.768.451.991.080;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;138;0;138;0;;;;;;;138;;;0.2;4.286.768.936.354.490;X;d;go;d;1;;0.2551066289306618;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;139;0;139;0;;;;;;;139;;;0.2;4.287.335.966.382.580;Y;l;go;l;1;;0.12132778466911986;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;140;0;140;0;;;;;;;140;;;0.2;4.287.769.684.475.320;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;141;0;141;0;;;;;;;141;;;0.2;4.288.770.829.686.890;X;d;go;d;1;;0.3977659536758438;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;142;0;142;0;;;;;;;142;;;0.2;4.289.471.265.226.070;Y;l;go;l;1;;0.2894334001466632;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;143;0;143;0;;;;;;;143;;;0.2;4.290.071.799.237.920;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;144;0;144;0;;;;;;;144;;;0.2;4.291.072.511.480.010;Y;None;nogo;d;0;;0.2564312343019992;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;145;0;145;0;;;;;;;145;;;0.2;4.291.639.632.174.740;X;d;go;d;1;;0.440560114744585;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;146;0;146;0;;;;;;;146;;;0.2;4.292.389.857.750.380;Y;l;go;l;1;;0.23448651767103001;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;147;0;147;0;;;;;;;147;;;0.2;4.292.940.661.846.950;X;d;go;d;1;;0.3721431781887077;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;148;0;148;0;;;;;;;148;;;0.2;4.293.624.450.121.480;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;149;0;149;0;;;;;;;149;;;0.2;4.294.625.060.545.450;Y;l;go;l;1;;0.31972865818534046;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;150;0;150;0;;;;;;;150;;;0.2;4.295.258.760.601.800;X;d;go;d;1;;0.34152113244635984;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;151;0;151;0;;;;;;;151;;;0.2;42.959.092.596.803.600;Y;l;go;l;1;;0.603387187293265;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;152;0;152;0;;;;;;;152;;;0.2;4.296.826.802.023.390;X;d;go;d;1;;0.34194343525450677;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;153;0;153;0;;;;;;;153;;;0.2;4.297.477.117.829.310;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;154;0;154;0;;;;;;;154;;;0.2;42.984.778.838.895.100;Y;l;go;l;1;;0.3540850051213056;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;155;0;155;0;;;;;;;155;;;0.2;4.299.145.331.323.490;X;d;go;d;1;;0.391373714315705;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;156;0;156;0;;;;;;;156;;;0.2;4.299.845.589.893.050;Y;l;go;l;1;;0.37925153836840764;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;157;0;157;0;;;;;;;157;;;0.2;43.005.297.209.552.900;X;d;go;d;1;;0.35040064324857667;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;158;0;158;0;;;;;;;158;;;0.2;43.011.969.841.469.500;X;None;nogo;None;1;4.301.997.676.122.350;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;159;0;159;0;;;;;;;159;;;0.2;4.302.197.670.207.180;Y;l;go;l;1;;0.28333691821899265;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;9;0;9;0;160;0;160;0;;;;;;;160;;;0.2;4.302.781.526.408.970;X;d;go;d;1;;0.2917456413852051;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
