loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,18594.54969670321,X,d,go,d,1,0.3347416245378554,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,18595.99943272746,Y,l,go,l,1,0.2616056601982564,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,57,0,57,0,,,,,,,57,,,1,18597.366355701117,X,d,go,d,1,0.589837743435055,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,58,0,58,0,,,,,,,58,,,1,18599.066357785836,Y,l,go,l,1,0.3780700883362442,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,59,0,59,0,,,,,,,59,,,1,18600.54937330936,X,d,go,d,1,0.5436995839700103,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,60,0,60,0,,,,,,,60,,,1,18602.199683781946,Y,l,go,l,1,0.2676783842034638,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,61,0,61,0,,,,,,,61,,,1,18603.583054747432,X,d,go,d,1,0.5324336499907076,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,62,0,62,0,,,,,,,62,,,1,18605.216340258718,X,None,nogo,None,1,,18606.016316113295,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,63,0,63,0,,,,,,,63,,,1,18607.01604944677,Y,l,go,l,1,0.41240461729466915,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,64,0,64,0,,,,,,,64,,,1,18608.53299901425,X,d,go,d,1,0.38333263131789863,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,65,0,65,0,,,,,,,65,,,1,18610.01603247691,Y,l,go,l,1,0.5003502715844661,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,66,0,66,0,,,,,,,66,,,1,18611.61654030718,Y,None,nogo,None,1,,18612.416369252605,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,67,0,67,0,,,,,,,67,,,1,18613.41633773758,X,d,go,d,1,0.18816569563932717,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,68,0,68,0,,,,,,,68,,,1,18614.716337107122,Y,l,go,l,1,0.4240400055423379,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,69,0,69,0,,,,,,,69,,,1,18616.249660000205,X,d,go,d,1,0.4738251934759319,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,70,0,70,0,,,,,,,70,,,1,18617.832947474904,Y,l,go,l,1,0.4282402459066361,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,71,0,71,0,,,,,,,71,,,1,18619.366335337516,Y,None,nogo,None,1,,18620.1663373739,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,72,0,72,0,,,,,,,72,,,1,18621.166326222243,X,d,go,d,1,0.24664518237113953,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,73,0,73,0,,,,,,,73,,,1,18622.516084598145,Y,l,go,l,1,0.36799833574332297,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,74,0,74,0,,,,,,,74,,,1,18623.99965478806,Y,None,nogo,None,1,,18624.79972809693,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,75,0,75,0,,,,,,,75,,,1,18625.79964082432,X,d,go,d,1,0.31671157269738615,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,76,0,76,0,,,,,,,76,,,1,18627.232905583922,Y,l,go,l,1,0.37160754622891545,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,77,0,77,0,,,,,,,77,,,1,18628.71658292529,X,d,go,d,1,0.5670372694730759,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,78,0,78,0,,,,,,,78,,,1,18630.39965895773,X,None,nogo,None,1,,18631.199668751564,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,79,0,79,0,,,,,,,79,,,1,18632.199376872974,X,None,nogo,d,0,0.42911830614320934,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,80,0,80,0,,,,,,,80,,,1,18633.732775402255,Y,l,go,l,1,0.5753068411722779,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,81,0,81,0,,,,,,,81,,,1,18635.416325616185,X,d,go,None,0,,18636.216326198075,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,82,0,82,0,,,,,,,82,,,1,18637.216398925288,Y,l,go,l,1,0.5004312410019338,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,83,0,83,0,,,,,,,83,,,1,18638.83298529312,X,d,go,d,1,0.49938348424620926,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,84,0,84,0,,,,,,,84,,,1,18640.432990335394,Y,l,go,l,1,0.5148991129826754,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,85,0,85,0,,,,,,,85,,,1,18642.049732824322,Y,None,nogo,None,1,,18642.849765406223,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,86,0,86,0,,,,,,,86,,,1,18643.849738254678,X,d,go,d,1,0.4585156252142042,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,87,0,87,0,,,,,,,87,,,1,18645.41632076772,Y,l,go,l,1,0.39582377672195435,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,88,0,88,0,,,,,,,88,,,1,18646.91631810111,X,d,go,d,1,0.5446479471866041,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,89,0,89,0,,,,,,,89,,,1,18648.56601669523,X,None,nogo,None,1,,18649.366346973926,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,90,0,90,0,,,,,,,90,,,1,18650.36611618614,Y,l,go,None,0,,18651.16634513135,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,91,0,91,0,,,,,,,91,,,1,18652.165999434656,X,d,go,d,1,0.5742411448154598,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,92,0,92,0,,,,,,,92,,,1,18653.84964176989,X,None,nogo,None,1,,18654.649417381966,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,93,0,93,0,,,,,,,93,,,1,18655.6493718063,Y,l,go,l,1,0.4349350305274129,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,94,0,94,0,,,,,,,94,,,1,18657.199632872827,X,d,go,d,1,0.4527056885417551,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,95,0,95,0,,,,,,,95,,,1,18658.766311870888,X,None,nogo,None,1,,18659.56659075548,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,96,0,96,0,,,,,,,96,,,1,18660.566942270612,Y,l,go,None,0,,18661.366940913023,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,97,0,97,0,,,,,,,97,,,1,18662.366871094797,X,d,go,d,1,0.45342811243608594,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,98,0,98,0,,,,,,,98,,,1,18663.933442456415,Y,l,go,l,1,0.3734397874213755,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,99,0,99,0,,,,,,,99,,,1,18665.433523668442,Y,None,nogo,None,1,,18666.23350485647,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,100,0,100,0,,,,,,,100,,,1,18667.23342922004,X,d,go,d,1,0.25829366175457835,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,101,0,101,0,,,,,,,101,,,1,18668.61670903419,Y,l,go,l,1,0.4260996407829225,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,102,0,102,0,,,,,,,102,,,1,18670.166774706915,X,d,go,d,1,0.4609534421470016,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,103,0,103,0,,,,,,,103,,,1,18671.750028242357,Y,l,go,l,1,0.30091036832891405,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,104,0,104,0,,,,,,,104,,,1,18673.18358924426,X,d,go,d,1,0.452916597481817,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,105,0,105,0,,,,,,,105,,,1,18674.75027648476,Y,l,go,l,1,0.3252604170702398,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,106,0,106,0,,,,,,,106,,,1,18676.200215175515,X,d,go,d,1,0.3158039366826415,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,107,0,107,0,,,,,,,107,,,1,18677.63364090491,X,None,nogo,None,1,,18678.43340488081,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,108,0,108,0,,,,,,,108,,,1,18679.433373850537,Y,l,go,None,0,,18680.233403038234,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,109,0,109,0,,,,,,,109,,,1,18681.233394311043,X,d,go,d,1,0.35390573646873236,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,110,0,110,0,,,,,,,110,,,1,18682.716908258386,Y,l,go,l,1,0.5031313609797508,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,111,0,111,0,,,,,,,111,,,1,18684.33357268665,Y,None,nogo,None,1,,18685.133566965582,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,112,0,112,0,,,,,,,112,,,1,18686.13356357161,X,d,go,d,1,0.46195562346838415,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,113,0,113,0,,,,,,,113,,,1,18687.716706561623,Y,l,go,None,0,,18688.516853567446,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,114,0,114,0,,,,,,,114,,,1,18689.516703264555,X,d,go,d,1,0.4228817031253129,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,115,0,115,0,,,,,,,115,,,1,18691.06682857359,Y,l,go,l,1,0.16848619002848864,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,116,0,116,0,,,,,,,116,,,1,18692.3669525492,X,d,go,d,1,0.3574911893811077,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,117,0,117,0,,,,,,,117,,,1,18693.83356129285,Y,l,go,l,1,0.2498471203725785,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,118,0,118,0,,,,,,,118,,,1,18695.200045963516,X,d,go,d,1,0.5153393552172929,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,119,0,119,0,,,,,,,119,,,1,18696.83360298979,X,None,nogo,None,1,,18697.633360662498,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,120,0,120,0,,,,,,,120,,,1,18698.63338005659,Y,l,go,l,1,0.5548903662711382,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,121,0,121,0,,,,,,,121,,,1,18700.30024712719,X,d,go,d,1,0.4082698312122375,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,122,0,122,0,,,,,,,122,,,1,18701.81696784636,X,None,nogo,l,0,0.25068978662602603,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,123,0,123,0,,,,,,,123,,,1,18703.20026269066,Y,l,go,None,0,,18704.00015757559,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,124,0,124,0,,,,,,,124,,,1,18705.00006933324,X,d,go,d,1,0.31458987668156624,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,125,0,125,0,,,,,,,125,,,1,18706.43337627477,X,None,nogo,None,1,,18707.23354509892,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,126,0,126,0,,,,,,,126,,,1,18708.23352279584,X,None,nogo,None,1,,18709.033598529175,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,127,0,127,0,,,,,,,127,,,1,18710.03336386266,Y,l,go,l,1,0.4822591287083924,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,128,0,128,0,,,,,,,128,,,1,18711.63336842018,X,d,go,d,1,0.5141873557586223,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,129,0,129,0,,,,,,,129,,,1,18713.26689005224,Y,l,go,l,1,0.49669500067830086,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,130,0,130,0,,,,,,,130,,,1,18714.88358599576,Y,None,nogo,None,1,,18715.683519668644,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,131,0,131,0,,,,,,,131,,,1,18716.68375578965,Y,None,nogo,None,1,,18717.483580371598,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,132,0,132,0,,,,,,,132,,,1,18718.48339758371,X,d,go,d,1,0.3519319191109389,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,133,0,133,0,,,,,,,133,,,1,18719.966816985747,Y,l,go,l,1,0.3251105989329517,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,134,0,134,0,,,,,,,134,,,1,18721.416893858463,Y,None,nogo,None,1,,18722.216722319135,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,135,0,135,0,,,,,,,135,,,1,18723.216708258493,X,d,go,d,1,0.2263019196689129,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,136,0,136,0,,,,,,,136,,,1,18724.5668971797,Y,l,go,l,1,0.4124598898924887,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,137,0,137,0,,,,,,,137,,,1,18726.10014152713,Y,None,nogo,None,1,,18726.900042230263,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,138,0,138,0,,,,,,,138,,,1,18727.90022744215,X,d,go,d,1,0.47123610391281545,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,139,0,139,0,,,,,,,139,,,1,18729.500205818098,Y,l,go,l,1,0.4069481350015849,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,140,0,140,0,,,,,,,140,,,1,18731.03354034736,X,d,go,d,1,0.4576642317697406,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,141,0,141,0,,,,,,,141,,,1,18732.616785640363,X,None,nogo,None,1,,18733.416938949376,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,142,0,142,0,,,,,,,142,,,1,18734.416692161467,Y,l,go,l,1,0.5947187107522041,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,0,0,0,0,143,0,143,0,,,,,,,143,,,1,18736.11669667065,X,d,go,d,1,0.36796342651359737,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
